timeStep;reward
1;-19.0
2;24.0
3;15.0
4;-16.0
5;17.0
6;-60.0
7;-20.0
8;17.0
9;-57.0
10;-20.0
11;14.0
12;30.0
13;16.0
14;-21.0
15;15.0
16;21.0
17;35.0
18;21.0
19;14.0
20;39.0
21;16.0
22;-135.0
23;-66.0
24;-19.0
25;12.0
26;-18.0
27;45.0
28;33.0
29;14.0
30;-17.0
31;45.0
32;21.0
33;13.0
34;-16.0
35;12.0
36;-66.0
37;11.0
38;-120.0
39;-18.0
40;13.0
41;-145.0
42;-72.0
43;17.0
44;-120.0
45;14.0
46;-20.0
47;11.0
48;-115.0
49;-18.0
50;16.0
51;15.0
52;-27.0
53;21.0
54;12.0
55;-125.0
56;-18.0
57;16.0
58;-125.0
59;15.0
60;-66.0
61;12.0
62;40.0
63;36.0
64;11.0
65;-115.0
66;11.0
67;-7.0
68;45.0
69;30.0
70;17.0
71;39.0
72;11.0
73;30.0
74;35.0
75;35.0
76;30.0
77;15.0
78;40.0
79;36.0
80;14.0
81;-145.0
82;-17.0
83;13.0
84;-120.0
85;-16.0
86;11.0
87;20.0
88;0.0
89;15.0
90;-77.0
91;-104.0
92;-44.0
93;0.0
94;28.0
95;-36.0
96;14.0
97;15.0
98;-16.0
99;14.0
100;14.0
101;15.0
102;-7.0
103;45.0
104;36.0
105;17.0
106;33.0
107;16.0
108;45.0
109;33.0
110;16.0
111;24.0
112;12.0
113;36.0
114;15.0
115;-120.0
116;11.0
117;30.0
118;30.0
119;14.0
120;-63.0
121;-17.0
122;15.0
123;14.0
124;45.0
125;30.0
126;15.0
127;24.0
128;15.0
129;30.0
130;13.0
131;35.0
132;30.0
133;21.0
134;15.0
135;36.0
136;15.0
137;30.0
138;17.0
139;24.0
140;17.0
141;27.0
142;35.0
143;30.0
144;39.0
145;14.0
146;39.0
147;12.0
148;39.0
149;17.0
150;30.0
151;15.0
152;30.0
153;13.0
154;-120.0
155;-16.0
156;17.0
157;39.0
158;16.0
159;36.0
160;11.0
161;15.0
162;35.0
163;30.0
164;24.0
