timeStep;reward
1;39.0
2;12.0
3;-16.0
4;30.0
5;24.0
6;14.0
7;-125.0
8;-60.0
9;-21.0
10;17.0
11;-140.0
12;11.0
13;-17.0
14;21.0
15;14.0
16;-7.0
17;15.0
18;36.0
19;0.0
20;14.0
21;25.0
22;30.0
23;17.0
24;-63.0
25;-18.0
26;15.0
27;39.0
28;14.0
29;-7.0
30;40.0
31;39.0
32;17.0
33;-130.0
34;-20.0
35;27.0
36;45.0
37;24.0
38;16.0
39;25.0
40;33.0
41;15.0
42;35.0
43;25.0
44;24.0
45;17.0
46;27.0
47;17.0
48;27.0
49;16.0
50;-20.0
51;13.0
52;-18.0
53;16.0
54;-18.0
55;16.0
56;-69.0
57;-18.0
58;11.0
59;-140.0
60;-57.0
61;-21.0
62;11.0
63;-130.0
64;16.0
65;0.0
66;25.0
67;21.0
68;14.0
69;28.0
70;14.0
71;27.0
72;14.0
73;24.0
74;16.0
75;-145.0
76;-63.0
77;24.0
78;14.0
79;30.0
80;15.0
81;-17.0
82;16.0
83;24.0
84;16.0
85;30.0
86;16.0
87;27.0
88;15.0
89;-18.0
90;15.0
91;-19.0
92;45.0
93;27.0
94;13.0
95;-60.0
96;17.0
97;36.0
98;14.0
99;39.0
100;14.0
101;27.0
102;14.0
103;36.0
104;12.0
105;45.0
106;39.0
107;11.0
108;28.0
109;30.0
110;24.0
111;14.0
112;27.0
113;17.0
114;30.0
115;14.0
116;30.0
117;11.0
118;36.0
119;14.0
120;39.0
121;14.0
122;33.0
123;21.0
124;30.0
125;11.0
126;36.0
127;13.0
128;-145.0
129;-17.0
130;15.0
131;-57.0
132;15.0
133;-120.0
134;-66.0
135;-20.0
136;16.0
137;27.0
138;17.0
139;30.0
140;13.0
141;36.0
142;14.0
143;30.0
144;17.0
145;27.0
146;11.0
147;24.0
148;15.0
149;21.0
150;13.0
151;27.0
152;15.0
153;24.0
154;14.0
155;27.0
156;13.0
157;24.0
158;15.0
159;36.0
160;11.0
161;-16.0
162;15.0
163;21.0
164;15.0
165;36.0
166;15.0
167;36.0
168;14.0
169;30.0
170;16.0
171;39.0
172;11.0
173;33.0
174;17.0
175;33.0
176;11.0
177;21.0
178;15.0
179;24.0
180;14.0
181;39.0
182;16.0
183;21.0
184;15.0
185;30.0
186;16.0
187;24.0
188;12.0
189;-57.0
190;12.0
191;-140.0
192;-19.0
193;17.0
194;30.0
195;12.0
196;39.0
197;16.0
198;30.0
199;11.0
200;21.0
201;11.0
202;24.0
203;14.0
204;36.0
205;14.0
206;21.0
207;13.0
208;24.0
209;15.0
210;30.0
211;13.0
212;39.0
213;14.0
214;30.0
215;15.0
216;27.0
217;13.0
218;39.0
219;15.0
220;39.0
221;13.0
222;30.0
223;12.0
224;27.0
225;16.0
226;24.0
227;13.0
228;39.0
229;11.0
230;24.0
231;17.0
232;33.0
233;14.0
234;27.0
235;17.0
236;36.0
237;13.0
238;39.0
239;11.0
240;39.0
241;13.0
242;36.0
243;15.0
244;36.0
245;11.0
246;39.0
247;16.0
248;27.0
249;17.0
250;30.0
251;13.0
252;21.0
253;15.0
254;21.0
255;12.0
256;33.0
257;15.0
258;21.0
259;17.0
260;39.0
261;13.0
262;24.0
263;11.0
264;21.0
265;17.0
266;21.0
267;12.0
268;27.0
269;17.0
270;39.0
271;12.0
272;21.0
273;16.0
274;39.0
275;13.0
276;24.0
277;16.0
278;21.0
279;14.0
280;24.0
281;11.0
282;33.0
283;16.0
284;30.0
285;16.0
286;30.0
287;16.0
288;24.0
289;15.0
290;36.0
291;15.0
292;39.0
293;17.0
294;30.0
295;16.0
296;36.0
297;14.0
298;30.0
299;12.0
300;30.0
301;14.0
302;30.0
303;14.0
304;30.0
305;13.0
306;21.0
307;16.0
308;30.0
309;12.0
310;27.0
311;11.0
312;21.0
313;13.0
314;33.0
315;15.0
316;27.0
317;17.0
318;36.0
319;11.0
320;39.0
321;11.0
322;30.0
323;15.0
324;27.0
325;16.0
326;33.0
327;17.0
328;36.0
329;14.0
330;24.0
331;12.0
332;39.0
333;11.0
334;27.0
335;14.0
336;33.0
337;14.0
338;33.0
339;12.0
340;24.0
341;16.0
342;24.0
343;12.0
344;30.0
345;13.0
346;24.0
347;13.0
348;39.0
349;14.0
350;33.0
351;15.0
352;39.0
353;12.0
354;21.0
355;15.0
356;36.0
357;16.0
358;30.0
359;14.0
360;24.0
361;12.0
362;27.0
363;17.0
364;30.0
365;16.0
366;21.0
