timeStep;prevPrice;prevCustomers;chosenAction;oldQValue;newQValue;rand;reward
36066;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36067;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36068;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36069;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36070;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36071;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36072;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36073;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36074;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36075;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36076;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36077;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36078;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36079;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36080;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36081;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36082;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36083;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36084;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36085;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36086;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36087;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36088;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36089;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36090;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36091;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36092;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36093;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36094;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36095;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36096;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36097;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36098;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36099;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36100;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36101;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36102;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36103;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36104;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36105;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36106;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36107;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36108;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36109;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36110;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36111;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36112;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36113;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36114;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36115;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36116;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36117;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36118;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36119;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36120;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36121;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36122;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36123;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36124;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36125;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36126;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36127;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36128;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36129;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36130;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36131;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36132;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36133;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36134;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36135;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36136;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36137;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36138;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36139;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36140;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36141;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36142;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36143;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36144;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36145;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36146;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36147;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36148;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36149;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36150;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36151;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36152;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36153;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36154;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36155;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36156;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36157;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36158;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36159;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36160;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36161;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36162;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36163;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36164;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36165;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36166;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36167;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36168;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36169;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36170;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36171;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36172;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36173;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36174;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36175;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36176;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36177;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36178;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36179;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36180;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36181;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36182;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36183;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36184;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36185;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36186;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36187;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36188;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36189;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36190;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36191;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36192;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36193;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36194;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36195;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36196;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36197;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36198;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36199;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36200;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36201;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36202;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36203;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36204;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36205;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36206;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36207;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36208;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36209;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36210;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36211;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36212;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36213;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36214;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36215;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36216;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36217;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36218;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36219;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36220;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36221;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36222;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36223;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36224;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36225;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36226;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36227;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36228;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36229;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36230;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36231;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36232;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36233;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36234;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36235;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36236;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36237;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36238;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36239;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36240;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36241;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36242;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36243;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36244;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36245;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36246;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36247;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36248;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36249;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36250;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36251;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36252;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36253;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36254;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36255;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36256;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36257;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36258;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36259;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36260;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36261;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36262;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36263;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36264;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36265;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36266;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36267;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36268;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36269;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36270;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36271;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36272;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36273;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36274;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36275;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36276;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36277;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36278;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36279;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36280;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36281;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36282;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36283;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36284;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36285;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36286;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36287;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36288;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36289;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36290;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36291;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36292;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36293;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36294;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36295;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36296;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36297;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36298;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36299;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36300;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36301;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36302;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36303;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36304;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36305;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36306;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36307;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36308;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36309;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36310;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36311;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36312;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36313;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36314;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36315;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36316;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36317;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36318;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36319;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36320;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36321;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36322;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36323;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36324;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36325;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36326;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36327;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36328;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36329;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36330;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36331;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36332;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36333;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36334;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36335;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36336;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36337;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36338;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36339;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36340;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36341;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36342;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36343;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36344;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36345;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36346;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36347;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36348;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36349;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36350;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36351;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36352;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36353;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36354;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36355;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36356;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36357;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36358;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36359;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36360;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36361;5.0;10;2.0;231.78947368420998;231.78947368421004;false;30.0
36362;5.0;6;-2.0;224.21052631578894;224.210526315789;false;30.0
36363;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36364;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36365;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36366;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36367;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36368;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36369;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36370;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36371;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36372;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36373;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36374;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36375;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36376;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36377;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36378;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36379;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36380;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36381;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36382;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36383;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36384;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36385;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36386;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36387;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36388;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36389;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36390;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36391;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36392;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36393;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36394;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36395;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
36396;1.0;14;2.0;224.21052631578894;224.210526315789;false;30.0
36397;3.0;10;-2.0;215.78947368420998;215.78947368421004;false;14.0
