timeStep;prevPrice;prevCustomers;chosenAction;oldQValue;newQValue;rand;reward
45;3.0;10;-2.0;5.5440000000000005;20.298128000000002;true;14.0
46;1.0;14;6.0;0.0;20.298128000000002;true;14.0
47;7.0;2;-6.0;6.997920000000001;22.69216544;false;14.0
48;1.0;14;-6.0;-26.0;-127.48;true;-130.0
49;-5.0;26;2.0;2.8000000000000003;-66.0;false;-66.0
50;-3.0;22;2.0;0.0;-10.130399999999998;false;-18.0
51;-1.0;18;4.0;0.0;37.64534304;true;30.0
52;3.0;10;-2.0;8.4948256;14.0;true;14.0
53;1.0;14;-4.0;-0.8560000000000003;-66.0;true;-66.0
54;-3.0;22;6.0;0.0;38.636274432;true;30.0
55;3.0;10;-2.0;9.59586048;14.0;false;14.0
56;1.0;14;4.0;-13.200000000000001;34.536;true;30.0
57;5.0;6;-2.0;5.04;39.4290195456;false;30.0
58;3.0;10;-2.0;10.476688384000001;20.21648;false;14.0
59;1.0;14;6.0;6.9072000000000005;23.1230921792;false;14.0
60;7.0;2;-6.0;10.136769088000001;23.135340592256;true;14.0
61;1.0;14;2.0;-17.769630720000002;41.18218203648;true;30.0
62;3.0;10;2.0;0.0;40.726023518208;true;30.0
63;5.0;6;-2.0;11.91780390912;46.27642986246144;false;30.0
64;3.0;10;-6.0;0.0;-59.04547060224;true;-66.0
65;-3.0;22;4.0;7.727254886400001;28.721065240371203;false;14.0
66;1.0;14;6.0;16.356739155968;25.46283504996608;false;14.0
67;7.0;2;-6.0;12.736483388851202;30.360162501290855;false;14.0
68;1.0;14;6.0;18.177958334767617;28.635097290205216;false;14.0
69;7.0;2;-6.0;16.26121921133913;32.242447513269624;false;14.0
70;1.0;14;6.0;20.269386125855135;31.511718384552708;false;14.0
71;7.0;2;-4.0;-2.52;32.39295918156595;true;30.0
72;3.0;10;6.0;0.0;-18.0;true;-18.0
73;9.0;-2;2.0;0.0;-66.0;false;-66.0
74;11.0;-6;2.0;0.0;-127.48;false;-130.0
75;13.0;-10;2.0;0.0;-210.0;true;-210.0
76;15.0;-14;4.0;0.0;-418.0;false;-418.0
77;19.0;-22;2.0;0.0;-546.0;false;-546.0
78;21.0;-26;-6.0;0.0;-210.0;false;-210.0
79;15.0;-14;6.0;0.0;-546.0;false;-546.0
80;21.0;-26;-6.0;-42.0;-213.24;true;-210.0
81;5.0;10;-6.0;0.0;-18.0;false;-18.0
82;9.0;-2;-4.0;-37.2;46.91057618980946;true;30.0
83;5.0;6;-4.0;0.0;34.26606731983519;true;14.0
84;1.0;14;6.0;22.51785257759465;33.84010736032404;false;14.0
85;7.0;2;-6.0;22.044563733693373;36.304073180726476;false;14.0
86;1.0;14;6.0;24.782303534140528;36.40681906078999;false;14.0
87;7.0;2;-6.0;24.896465623099992;38.396485975523376;false;14.0
88;1.0;14;6.0;27.10720663947042;38.8368227242262;false;14.0
89;7.0;2;4.0;0.0;-66.0;true;-66.0
90;11.0;-6;2.0;-25.496000000000002;-130.0;true;-130.0
91;13.0;-10;2.0;0.0;-213.24;false;-210.0
92;15.0;-14;-6.0;-3.6;-9.556096285834297;false;-18.0
93;9.0;-2;4.0;9.382115237961893;-130.0;true;-130.0
94;13.0;-10;4.0;0.0;-306.0;false;-306.0
95;17.0;-18;4.0;0.0;-546.0;false;-546.0
96;21.0;-26;4.0;0.0;-850.0;true;-850.0
97;25.0;-34;2.0;0.0;-1026.0;true;-1026.0
98;27.0;-38;-6.0;0.0;-546.0;true;-546.0
99;21.0;-26;6.0;0.0;-1026.0;false;-1026.0
100;27.0;-38;-2.0;-109.2;-850.0;true;-850.0
101;25.0;-34;-6.0;0.0;-418.0;false;-418.0
102;19.0;-22;-6.0;-26.0;-130.0;true;-130.0
103;13.0;-10;6.0;0.0;-418.0;false;-418.0
104;19.0;-22;-4.0;-42.0;-214.31209733145016;true;-210.0
105;15.0;-14;-6.0;-4.791219257166859;-18.0;false;-18.0
106;9.0;-2;-4.0;-37.2;49.6963530694179;true;30.0
107;5.0;6;6.0;0.0;-66.0;true;-66.0
108;11.0;-6;6.0;0.0;-306.0;false;-306.0
109;17.0;-18;-2.0;-42.0;-216.68967786516015;true;-210.0
110;15.0;-14;2.0;-61.2;-317.88;true;-306.0
111;17.0;-18;-6.0;-13.200000000000001;-68.268;false;-66.0
112;11.0;-6;-6.0;-2.52;33.87708245553432;false;30.0
113;5.0;6;-2.0;4.307869395038136;30.0;false;30.0
114;3.0;10;2.0;0.0;38.50166596442746;true;30.0
115;5.0;6;-2.0;9.44629551603051;36.930299873596944;true;30.0
116;3.0;10;-4.0;7.700333192885492;-4.928158252799998;false;-18.0
117;-1.0;18;4.0;0.0;34.657171413373554;true;30.0
118;3.0;10;-2.0;-1.4729251719413776;40.50781687077942;true;14.0
119;1.0;14;-2.0;-3.6;-1.3042357478327595;true;-18.0
120;-1.0;18;6.0;0.0;43.448786748789416;true;30.0
121;5.0;10;6.0;0.0;-61.71652515800382;true;-66.0
122;11.0;-6;-6.0;4.759416491106865;43.448786748789416;false;30.0
123;5.0;6;6.0;0.0;-54.75243851162096;true;-66.0
124;11.0;-6;-6.0;12.497290542643377;30.90359046693976;false;30.0
125;5.0;6;-2.0;1.0039894077108453;41.01714416743914;false;30.0
126;3.0;10;-4.0;12.2412712971546;3.1773930165158895;false;-18.0
127;-1.0;18;2.0;23.530436685017655;34.97149106201364;false;14.0
128;1.0;14;-2.0;-3.6;5.236782804375167;true;-18.0
129;-1.0;18;6.0;0.0;38.10595832369086;true;30.0
130;5.0;6;6.0;0.0;-51.43930452524761;true;-66.0
131;11.0;-6;-6.0;16.178550527502654;30.0;false;30.0
132;5.0;6;-2.0;-3.0825646173243193;39.385646076924175;true;30.0
133;3.0;10;2.0;0.0;37.089416293846355;true;30.0
134;5.0;6;-4.0;7.877129215384835;31.719813754398444;false;14.0
135;1.0;14;6.0;19.688681949331603;21.98945817938096;false;14.0
136;7.0;2;-4.0;-2.52;44.18461179443168;true;30.0
137;3.0;10;6.0;0.0;-9.054656447504778;true;-18.0
138;9.0;-2;2.0;-13.200000000000001;-48.95144362019809;true;-66.0
139;11.0;-6;-6.0;18.942840422002124;41.3810995108688;false;30.0
140;5.0;6;-4.0;12.645666123187556;32.13395347580733;false;14.0
141;1.0;14;6.0;20.148837195341475;28.344796666502475;false;14.0
142;7.0;2;-2.0;-13.200000000000001;44.88899123434036;true;30.0
143;5.0;6;-4.0;16.543323593711513;33.60922618061631;false;14.0
144;1.0;14;-6.0;-26.0;-130.0;true;-130.0
145;-5.0;26;4.0;0.0;7.448498741764489;false;-18.0
146;-1.0;18;2.0;28.276109713071655;13.2296;false;14.0
147;1.0;14;-4.0;-0.8560000000000003;-55.26658473852518;false;-66.0
148;-3.0;22;4.0;11.926016957194243;10.76;false;14.0
149;1.0;14;-4.0;-11.738116947705036;-55.476467790820145;true;-66.0
150;-3.0;22;2.0;-2.02608;4.7401269934115895;true;-18.0
151;-1.0;18;6.0;0.0;47.960853699983225;true;30.0
152;5.0;6;-2.0;-3.0825646173243193;39.71785127499449;true;30.0
153;3.0;10;-4.0;10.797612527771651;8.825055260726252;false;-18.0
154;-1.0;18;2.0;29.805616956362503;6.287380944493044;false;14.0
155;1.0;14;4.0;-13.200000000000001;51.51789618948559;true;30.0
156;5.0;6;-4.0;23.908773543872876;17.10312606970184;false;14.0
157;1.0;14;4.0;-13.200000000000001;50.2928796441348;true;30.0
158;5.0;6;-4.0;22.54764404903867;25.535219191705735;true;14.0
159;1.0;14;2.0;-17.769630720000002;39.36279096692631;true;30.0
160;3.0;10;-2.0;-1.4729251719413776;30.31347772741133;true;14.0
161;5.0;10;-4.0;-1.5652799999999996;-56.72795137384203;true;-66.0
162;-3.0;22;4.0;10.302276251286633;30.31347772741133;false;14.0
163;1.0;14;-6.0;-26.0;-128.6592702264824;true;-130.0
164;-5.0;26;4.0;1.4896997483528978;4.591772778589753;false;-18.0
165;-1.0;18;6.0;0.0;50.83064316981488;true;30.0
166;5.0;6;-4.0;23.14515907757208;3.8921135411622316;false;14.0
167;1.0;14;-4.0;-11.738116947705036;-53.125935108139586;true;-66.0
168;-3.0;22;4.0;14.304516546511572;3.435694747065467;false;14.0
169;1.0;14;6.0;-19.609974985039266;33.55585575538325;true;14.0
170;7.0;2;-4.0;-2.52;42.94665876447509;true;30.0
171;3.0;10;-4.0;14.385176404972322;9.222933993438478;false;-18.0
172;-1.0;18;4.0;0.0;42.017455130399;true;30.0
173;3.0;10;6.0;0.0;-19.65498500963948;true;-18.0
174;9.0;-2;6.0;-1.8388722329327543;-233.4;true;-210.0
175;15.0;-14;6.0;-109.2;-583.8;true;-546.0
176;21.0;-26;-6.0;-42.0;-265.08;false;-210.0
177;15.0;-14;2.0;-61.2;-327.79224;false;-306.0
178;17.0;-18;2.0;-83.60000000000001;-441.4;true;-418.0
179;19.0;-22;2.0;-109.2;-584.3832;true;-546.0
180;21.0;-26;6.0;-205.20000000000002;-1026.0;true;-1026.0
181;27.0;-38;-2.0;-109.2;-850.0;true;-850.0
182;25.0;-34;-4.0;-205.20000000000002;-601.08;true;-546.0
183;21.0;-26;-4.0;-61.2;-343.8;false;-306.0
184;17.0;-18;6.0;-43.337935573032034;-690.0;true;-690.0
185;23.0;-30;6.0;0.0;-1218.0;true;-1218.0
186;29.0;-42;2.0;0.0;-1426.0;true;-1426.0
187;31.0;-46;-2.0;0.0;-1218.0;false;-1218.0
188;29.0;-42;-4.0;0.0;-850.0;false;-850.0
189;25.0;-34;4.0;0.0;-1218.0;false;-1218.0
190;29.0;-42;6.0;0.0;-1890.0;true;-1890.0
191;35.0;-54;-2.0;0.0;-1650.0;false;-1650.0
192;33.0;-50;-2.0;0.0;-1426.0;false;-1426.0
193;31.0;-46;-4.0;0.0;-1026.0;false;-1026.0
194;27.0;-38;2.0;0.0;-1218.0;true;-1218.0
195;29.0;-42;-6.0;-378.0;-690.0;true;-690.0
196;23.0;-30;-6.0;0.0;-345.0041420157288;false;-306.0
197;17.0;-18;6.0;-43.337935573032034;-690.0;false;-690.0
198;23.0;-30;2.0;0.0;-850.0;false;-850.0
199;25.0;-34;6.0;0.0;-1426.0;false;-1426.0
200;31.0;-46;4.0;0.0;-1890.0;true;-1890.0
201;5.0;10;6.0;0.0;-2706.0;false;-2706.0
202;41.0;-66;-2.0;0.0;-2418.0;false;-2418.0
203;39.0;-62;-2.0;0.0;-2146.0;true;-2146.0
204;37.0;-58;-2.0;0.0;-1890.0;false;-1890.0
205;35.0;-54;-4.0;0.0;-1426.0;false;-1426.0
206;31.0;-46;-6.0;-378.0;-925.24;true;-850.0
207;25.0;-34;-6.0;-83.60000000000001;-441.4;false;-418.0
208;19.0;-22;-2.0;-170.0;-381.24;true;-306.0
209;17.0;-18;6.0;-172.67034845842565;-690.0;true;-690.0
210;23.0;-30;4.0;0.0;-1026.0;false;-1026.0
211;27.0;-38;4.0;0.0;-1426.0;false;-1426.0
212;31.0;-46;-6.0;-378.0;-958.1944;true;-850.0
213;25.0;-34;-4.0;-205.20000000000002;-621.24;true;-546.0
214;21.0;-26;-2.0;-83.60000000000001;-455.8;false;-418.0
215;19.0;-22;-4.0;-42.0;-272.57014229212814;false;-210.0
216;15.0;-14;-2.0;-137.56;-133.24;true;-130.0
217;13.0;-10;4.0;-61.2;-402.88579200000004;true;-306.0
218;17.0;-18;-6.0;-107.65088;-44.912556984202084;false;-66.0
219;11.0;-6;-6.0;23.43049223977546;47.3650949732611;false;30.0
220;5.0;6;4.0;0.0;-29.880000000000003;true;-18.0
221;9.0;-2;6.0;-48.15109778634621;-284.0393138337025;true;-210.0
222;15.0;-14;-6.0;-82.26590425966944;-29.880000000000003;false;-18.0
223;9.0;-2;2.0;-13.200000000000001;-40.60432849217467;false;-66.0
224;11.0;-6;-6.0;28.21741278647259;38.51367597860888;false;30.0
225;5.0;6;4.0;0.0;-33.261120000000005;true;-18.0
226;9.0;-2;-6.0;-16.9568;36.076066802584094;false;30.0
227;3.0;10;-2.0;-1.4729251719413776;11.58860983362136;true;14.0
228;1.0;14;-2.0;-13.97529355816403;11.3414891182226;true;-18.0
229;-1.0;18;2.0;32.60165457580289;14.112355908177156;false;14.0
230;1.0;14;-2.0;-13.97529355816403;8.013415358049969;true;-18.0
231;-1.0;18;6.0;0.0;30.823939182887102;true;30.0
232;5.0;6;-4.0;0.9154879809856702;15.53229949099072;false;14.0
233;1.0;14;-4.0;1.7025549899896881;-55.08232303203988;true;-66.0
234;-3.0;22;2.0;-2.02608;8.359041339359653;true;-18.0
235;-1.0;18;2.0;29.287823710399614;5.3110214470253965;true;14.0
236;1.0;14;-4.0;-9.654420614416226;-55.76123098454717;false;-66.0
237;-3.0;22;4.0;11.37641001716981;2.119999999999999;false;14.0
238;1.0;14;4.0;-13.200000000000001;33.45496525468801;false;30.0
239;5.0;6;-6.0;0.0;4.043216931952294;true;-18.0
240;-1.0;18;6.0;0.0;33.491751251501825;true;30.0
241;5.0;10;6.0;-541.2;-38.751001117590135;true;-66.0
242;11.0;-6;6.0;-61.2;-391.59289385715635;true;-306.0
243;17.0;-18;-4.0;-109.2;-165.784;true;-130.0
244;13.0;-10;6.0;-83.60000000000001;-456.57617751966103;true;-418.0
245;19.0;-22;6.0;-42.862419466290035;-974.2;false;-850.0
246;25.0;-34;-2.0;-138.0;-690.0;true;-690.0
247;23.0;-30;6.0;0.0;-1218.0;false;-1218.0
248;29.0;-42;4.0;0.0;-1650.0;false;-1650.0
249;33.0;-50;2.0;0.0;-1890.0;true;-1890.0
250;35.0;-54;-6.0;0.0;-1218.0;false;-1218.0
251;29.0;-42;6.0;0.0;-1890.0;true;-1890.0
252;35.0;-54;-4.0;-285.2;-1426.0;true;-1426.0
253;31.0;-46;-2.0;-243.60000000000002;-1342.2;true;-1218.0
254;29.0;-42;-4.0;-170.0;-989.644;true;-850.0
255;25.0;-34;4.0;-243.60000000000002;-1371.0;true;-1218.0
256;29.0;-42;-4.0;-170.0;-1034.68;false;-850.0
257;25.0;-34;-4.0;-205.20000000000002;-623.9544;false;-546.0
258;21.0;-26;-6.0;-86.616;-274.609851066962;false;-210.0
259;15.0;-14;-6.0;-71.78872340773555;-23.715203975534862;false;-18.0
260;9.0;-2;-6.0;-6.350226639483182;36.94680321211912;false;30.0
261;3.0;10;-4.0;7.718670235687909;5.663088770832164;false;-18.0
262;-1.0;18;2.0;26.29232085648018;10.517893745843843;false;14.0
263;1.0;14;-2.0;-13.97529355816403;2.8236918909176225;true;-18.0
264;-1.0;18;4.0;0.0;36.57679854844508;true;30.0
265;3.0;10;2.0;0.0;33.491751251501825;true;30.0
266;5.0;6;2.0;0.0;37.37508318191211;true;14.0
267;7.0;2;-4.0;-2.52;41.2899540640264;true;30.0
268;3.0;10;-4.0;12.544393404473773;5.242777251454214;false;-18.0
269;-1.0;18;6.0;0.0;39.520915973945634;true;30.0
270;5.0;6;2.0;0.0;40.13225827705444;true;14.0
271;7.0;2;-4.0;-2.52;39.975663156482874;true;30.0
272;3.0;10;-4.0;11.084070173869861;7.707986676473588;true;-18.0
273;-1.0;18;4.0;0.0;39.367968126951546;true;30.0
274;3.0;10;-4.0;10.408853474390607;9.65262360403015;false;-18.0
275;-1.0;18;4.0;0.0;39.231846750286664;true;30.0
276;3.0;10;-6.0;0.0;-57.427384787637735;true;-66.0
277;-3.0;22;4.0;9.525128013735848;11.722579537040247;false;14.0
278;1.0;14;-6.0;-26.0;-128.10089708103976;true;-130.0
279;-5.0;26;4.0;2.110114354400269;11.18383129827572;true;-18.0
280;-1.0;18;2.0;32.426479220306355;1.4222357976523732;false;14.0
281;5.0;10;-2.0;-3.6;5.6030674821980035;false;-18.0
282;-1.0;18;2.0;26.225630535775558;1.4222357976523732;true;14.0
283;1.0;14;-2.0;-13.97529355816403;1.1384564293358288;false;-18.0
284;-1.0;18;2.0;21.26495158815092;4.142710795402348;true;14.0
285;1.0;14;4.0;-27.644553161061065;44.84053926902631;true;30.0
286;5.0;6;-4.0;16.4894880766959;14.185465704746614;false;14.0
287;1.0;14;4.0;-27.644553161061065;44.42581524207544;true;30.0
288;5.0;6;-4.0;16.028683602306042;22.145019307370873;false;14.0
289;1.0;14;-2.0;9.0500214526343;-1.9435469133589152;false;-18.0
290;-1.0;18;2.0;17.840503429601206;20.16617700149209;false;14.0
291;1.0;14;-4.0;-18.875782688442413;-57.031843513442944;true;-66.0
292;-3.0;22;4.0;9.964618318396727;8.667209768773942;false;14.0
293;1.0;14;-2.0;-5.925322479140064;-1.524925670418554;false;-18.0
294;-1.0;18;2.0;18.305638143979383;9.459281194343815;true;14.0
295;1.0;14;-2.0;-5.045243117395762;-3.117269921352957;true;-18.0
296;-1.0;18;2.0;16.53636675405227;9.806316369631519;false;14.0
297;1.0;14;-2.0;-4.659648478187201;-4.328678990548692;false;-18.0
298;-1.0;18;2.0;15.19035667716812;9.86589087740645;false;14.0
299;1.0;14;-2.0;-4.593454580659499;-5.287082834505792;true;-18.0
300;-1.0;18;4.0;0.0;30.0;true;30.0
301;3.0;10;-2.0;-1.4729251719413776;9.741037791714117;true;14.0
302;1.0;14;6.0;-19.609974985039266;42.101425989810465;true;14.0
303;7.0;2;-6.0;31.223806655344966;18.17108691153718;true;14.0
304;1.0;14;2.0;-17.769630720000002;31.75338680250854;true;30.0
305;3.0;10;-4.0;-3.279390957272735;-2.429666267604633;true;-18.0
306;-1.0;18;6.0;0.0;45.52675566898711;true;30.0
307;5.0;6;4.0;0.0;-15.921738602246448;true;-18.0
308;9.0;-2;6.0;-48.15109778634621;-265.95661756916587;true;-210.0
309;15.0;-14;-6.0;-62.174019521295406;-34.644877028667445;false;-18.0
310;9.0;-2;2.0;-18.680865698434935;-88.94640000000001;true;-66.0
311;11.0;-6;-2.0;-42.0;-34.812779128591444;true;-18.0
312;9.0;-2;-6.0;-51.34398004916335;30.965369513838;true;30.0
313;3.0;10;-6.0;1.0726327931533324;-57.265377052375044;false;-66.0
314;-3.0;22;4.0;9.70513660847217;23.052479153681283;false;14.0
315;1.0;14;-2.0;10.058310170756979;2.6510830063339768;true;-18.0
316;-1.0;18;4.0;0.0;30.0;true;30.0
317;3.0;10;-6.0;-10.594969175952343;-54.86285539423741;true;-66.0
318;-3.0;22;6.0;0.0;30.0;true;30.0
319;3.0;10;4.0;0.0;39.75193643592507;false;14.0
320;7.0;2;-6.0;28.61326270658341;21.71917826408514;false;14.0
321;5.0;10;-2.0;-1.7593865035603993;3.92086640506718;false;-18.0
322;-1.0;18;2.0;24.356518227852423;21.71917826408514;false;14.0
323;1.0;14;-6.0;-26.0;-126.46762803114218;true;-130.0
324;-5.0;26;2.0;-10.959999999999999;-51.690284315389924;true;-66.0
325;-3.0;22;2.0;-2.02608;3.4461452115890694;true;-18.0
326;-1.0;18;4.0;0.0;37.155348558466514;true;30.0
327;3.0;10;6.0;0.0;-25.876456790382313;true;-18.0
328;9.0;-2;6.0;-48.15109778634621;-261.00137192049283;true;-210.0
329;15.0;-14;-6.0;-56.66819102276981;-47.32625362293396;false;-18.0
330;9.0;-2;6.0;-48.15109778634621;-259.3198231885224;true;-210.0
331;15.0;-14;-6.0;-54.79980354280264;-51.480000000000004;false;-18.0
332;9.0;-2;-4.0;-37.2;39.55549158678532;false;30.0
333;5.0;6;-4.0;10.617212874205915;-1.992667648000003;false;14.0
334;1.0;14;-2.0;-18.432033815930538;5.844878909795227;true;-18.0
335;-1.0;18;2.0;26.494309899772475;2.257944085363139;false;14.0
336;1.0;14;2.0;-13.046728794040956;31.06651662450439;false;30.0
337;3.0;10;4.0;1.1850184716715475;38.511001236275376;false;14.0
338;7.0;2;4.0;0.0;-89.4;true;-66.0
339;11.0;-6;-6.0;-54.09724643151141;37.28571309278826;true;30.0
340;5.0;6;-4.0;8.095236769764732;10.198328260701302;false;14.0
341;1.0;14;2.0;-4.2240797103318855;37.785193522133085;false;30.0
342;3.0;10;-4.0;-3.279390957272735;1.4823330632015441;true;-18.0
343;-1.0;18;4.0;0.0;36.494974769082745;true;30.0
344;3.0;10;6.0;0.0;-37.66401151437864;true;-18.0
345;9.0;-2;-2.0;-67.36786276674052;17.5168009890203;true;14.0
346;7.0;2;6.0;0.0;-168.3832;true;-130.0
347;13.0;-10;-4.0;-83.4571584;-30.57818503347926;true;-18.0
348;9.0;-2;4.0;-77.931745635868;-166.21063330602627;true;-130.0
349;13.0;-10;2.0;-40.23403700669586;-258.7222585508179;false;-210.0
350;15.0;-14;-6.0;-54.13584283424211;-57.98046202186814;false;-18.0
351;9.0;-2;-4.0;-44.42273557985349;37.66426956115684;false;30.0
352;5.0;6;2.0;0.0;14.0;true;14.0
353;7.0;2;2.0;0.0;-43.20480109648628;false;-18.0
354;9.0;-2;-2.0;-67.36786276674052;14.0;true;14.0
355;7.0;2;-6.0;-30.550594676426392;17.759997442545;true;14.0
356;1.0;14;-4.0;-18.875782688442413;-53.93192131422591;true;-66.0
357;-3.0;22;4.0;13.408976317526768;7.300252117475335;false;14.0
358;1.0;14;2.0;-7.4441643139162945;30.0;false;30.0
359;3.0;10;6.0;0.0;-35.64384087718902;false;-18.0
360;9.0;-2;-4.0;-19.604267641321137;38.65141564892547;false;30.0
361;5.0;10;2.0;-12.343305031600764;17.1967995396581;true;14.0
362;7.0;2;-6.0;-30.550594676426392;14.040201693980269;true;14.0
363;1.0;14;2.0;0.04466854886696492;28.67436734525276;false;30.0
364;3.0;10;-2.0;-1.4729251719413776;19.193547477329712;false;14.0
365;1.0;14;6.0;-19.609974985039266;19.084675936642927;true;14.0
366;7.0;2;4.0;5.649639929603254;-78.00857164329811;false;-66.0
367;11.0;-6;-6.0;-54.09724643151141;38.65141564892547;true;30.0
368;5.0;6;-4.0;9.612684054361637;21.590079650459497;false;14.0
369;1.0;14;2.0;8.433421833843886;32.39433242212156;false;30.0
370;3.0;10;-2.0;2.66036935791284;25.903043556349477;false;14.0
371;1.0;14;2.0;13.22560395149942;36.578013777840155;false;30.0
372;3.0;10;-2.0;7.308904197600168;30.10647732509081;false;14.0
373;1.0;14;2.0;17.896085916767568;40.68157694078847;false;30.0
374;3.0;10;-2.0;11.868418823098297;34.20786570941458;false;14.0
375;1.0;14;-2.0;-18.432033815930538;4.154961908996128;true;-18.0
376;-1.0;18;2.0;24.616624343329033;30.914185711150964;false;14.0
377;1.0;14;6.0;-19.609974985039266;14.0;true;14.0
378;7.0;2;-2.0;-13.200000000000001;40.80734685622309;true;30.0
379;5.0;6;-4.0;12.00816317358121;30.05134856892077;false;14.0
380;1.0;14;2.0;17.8348317432453;44.7026773803254;true;30.0
381;3.0;10;-4.0;-3.279390957272735;5.288522955204076;true;-18.0
382;-1.0;18;4.0;0.0;42.714076036197056;true;30.0
383;3.0;10;6.0;-7.128768175437805;-25.157817884944635;true;-18.0
384;9.0;-2;-4.0;-7.953130983271814;44.05512022738421;true;30.0
385;5.0;6;4.0;0.0;-15.79633266702655;true;-18.0
386;9.0;-2;-4.0;2.44851925885939;38.40075630184259;false;30.0
387;5.0;6;6.0;0.0;-68.6496024978319;true;-66.0
388;11.0;-6;4.0;-2.9440027753687836;-259.4142900045906;false;-210.0
389;15.0;-14;-6.0;-54.90476667176732;-9.324929999289573;true;-18.0
390;9.0;-2;2.0;-59.20156930888285;-90.62342024314646;true;-66.0
391;11.0;-6;2.0;-27.35935582571829;-185.08;false;-130.0
392;13.0;-10;-2.0;-61.2;-103.80000000000001;false;-66.0
393;11.0;-6;-2.0;-42.0;-27.372159643198025;false;-18.0
394;9.0;-2;-4.0;-10.41351071466447;30.0;false;30.0
395;5.0;6;-6.0;0.0;8.319352050678734;false;-18.0
396;-1.0;18;2.0;29.243724500754148;34.88756078359519;false;14.0
397;1.0;14;-4.0;-18.875782688442413;-55.03149167023517;true;-66.0
398;-3.0;22;4.0;12.187231477516482;20.804380126233816;false;14.0
399;1.0;14;2.0;7.560422362482019;35.64285360966761;false;30.0
400;3.0;10;-4.0;-3.279390957272735;9.335242581590123;true;-18.0
401;5.0;10;-4.0;-9.002424223518027;-130.0;true;-130.0
402;-5.0;26;6.0;0.0;25.859217750727225;false;14.0
403;1.0;14;2.0;13.176908611919139;36.19462655242031;false;30.0
404;3.0;10;-2.0;6.882918391578121;30.002406980017437;true;14.0
405;1.0;14;2.0;17.780452200019372;40.35613449833939;false;30.0
406;3.0;10;-2.0;11.506816109265984;34.06602979371504;true;14.0
407;1.0;14;6.0;-19.609974985039266;21.345322434120156;true;14.0
408;7.0;2;6.0;8.16146937124462;-185.08;false;-130.0
409;13.0;-10;2.0;-83.93168131552027;-251.2099194035446;true;-210.0
410;15.0;-14;-4.0;-83.60000000000001;-101.16698873577565;true;-66.0
411;11.0;-6;-4.0;-61.2;11.732;true;14.0
412;7.0;2;-6.0;-30.550594676426392;33.89498187311366;true;14.0
413;1.0;14;-4.0;-18.875782688442413;-53.480404913466046;true;-66.0
414;-3.0;22;4.0;13.910661207259949;20.28951261406704;false;14.0
415;1.0;14;4.0;-27.644553161061065;31.497483369122172;true;30.0
416;5.0;6;-6.0;1.6638704101357469;9.335242581590123;false;-18.0
417;-1.0;18;2.0;30.372491757322358;24.70115709769562;false;14.0
