timeStep;prevPrice;prevCustomers;chosenAction;oldQValue;newQValue;rand;reward
14996;1.0;14;2.0;227.10945485148986;229.3028148725222;false;30.0
14997;3.0;10;-2.0;221.44757208058022;218.7933141701267;false;14.0
14998;1.0;14;2.0;227.54812685569632;239.38644231800788;false;39.0
14999;3.0;13;-2.0;222.6516025755643;220.9242109533428;false;14.0
15000;1.0;14;2.0;229.91578994815865;222.1229974670559;false;24.0
15001;5.0;10;2.0;233.81521162339672;233.7769369453168;false;30.0
15002;5.0;6;-2.0;226.4188188281298;228.8250484486406;false;30.0
15003;3.0;10;-2.0;220.91672049848952;219.5215083067443;false;14.0
15004;1.0;14;2.0;228.3572314519381;228.57391025412642;false;30.0
15005;3.0;10;-2.0;220.63767806014047;219.575796083479;false;15.0
15006;1.0;15;2.0;227.30644009275443;245.1760306951518;false;33.0
15007;3.0;11;2.0;235.75114521683534;234.21005827700876;false;30.0
15008;5.0;6;-2.0;226.90006475223194;228.38277149832737;false;30.0
15009;3.0;10;-2.0;220.4253016648082;219.5605104911382;false;14.0
15010;1.0;14;2.0;228.40056721237576;217.84750164281377;false;21.0
15011;3.0;7;-2.0;218.71944626979308;222.3644794409554;false;11.0
15012;1.0;11;2.0;234.84942160106155;239.075511826008;false;39.0
15013;3.0;13;-2.0;222.30612425112;223.0271863886799;false;17.0
15014;1.0;17;2.0;228.9190959874221;228.22710908706676;false;30.0
15015;3.0;10;-2.0;220.25234343007418;219.66874999546877;false;16.0
15016;1.0;16;2.0;226.2986111060764;228.1220622688378;false;30.0
15017;3.0;10;-2.0;220.1356247431531;217.66095868861703;false;14.0
15018;1.0;14;2.0;226.28995409846337;222.1229974670559;false;24.0
15019;3.0;8;-2.0;220.13666385228433;222.90262874661593;false;17.0
15020;1.0;17;2.0;228.78069860735104;222.62087114803558;false;24.0
15021;3.0;8;-2.0;220.68985683115065;216.9109064949637;false;14.0
15022;1.0;14;2.0;225.45656277218188;227.6766223790213;false;30.0
15023;3.0;10;-2.0;219.64069153224588;223.12517568144574;false;11.0
15024;1.0;11;2.0;235.69463964605083;228.30382952587726;false;30.0
15025;3.0;10;-2.0;220.33758836208585;217.3105172241948;false;14.0
15026;1.0;14;2.0;225.90057469354977;234.51276997458024;false;36.0
15027;3.0;12;-2.0;220.56974441620025;219.99697120476583;false;16.0
15028;1.0;16;2.0;226.66330133862868;239.20530301076877;false;39.0
15029;3.0;13;-2.0;222.45033667863197;218.8607123747803;false;14.0
15030;1.0;14;2.0;227.62301374975587;234.40967079652202;false;36.0
15031;3.0;12;-2.0;220.45518977391336;220.0823106431982;false;14.0
15032;1.0;14;2.0;228.9803451591091;223.9026417623741;false;27.0
15033;3.0;9;-2.0;218.78071306930454;219.16832403178591;false;14.0
