timeStep;reward
1;39.0
2;21.0
3;-117.0
4;-44.0
5;15.0
6;16.0
7;-20.0
8;24.0
9;11.0
10;-18.0
11;14.0
12;-19.0
13;24.0
14;15.0
15;14.0
16;35.0
17;21.0
18;-21.0
19;14.0
20;30.0
21;14.0
22;-75.0
23;30.0
24;14.0
25;-130.0
26;11.0
27;-66.0
28;-15.0
29;15.0
30;-20.0
31;15.0
32;-60.0
33;27.0
34;16.0
35;-69.0
36;12.0
37;30.0
38;33.0
39;11.0
40;-130.0
41;-224.0
42;-19.0
43;11.0
44;15.0
45;21.0
46;-15.0
47;17.0
48;7.0
49;40.0
50;30.0
51;12.0
52;-16.0
53;33.0
54;15.0
55;-130.0
56;-72.0
57;13.0
58;7.0
59;45.0
60;30.0
61;15.0
62;21.0
63;-66.0
64;17.0
65;-18.0
66;17.0
67;15.0
68;27.0
69;13.0
70;-18.0
71;11.0
72;30.0
73;17.0
74;-63.0
75;14.0
76;24.0
77;17.0
78;-130.0
79;-15.0
80;12.0
81;-60.0
82;-17.0
83;16.0
84;-125.0
85;-16.0
86;15.0
87;24.0
88;14.0
89;24.0
90;15.0
91;36.0
92;-19.0
93;16.0
94;40.0
95;27.0
96;14.0
97;39.0
98;12.0
99;-18.0
100;17.0
101;20.0
102;30.0
103;16.0
104;36.0
105;-17.0
106;12.0
107;45.0
108;30.0
109;13.0
110;-66.0
111;12.0
112;-63.0
113;-16.0
114;12.0
115;-130.0
116;13.0
117;-115.0
118;-63.0
119;-19.0
120;16.0
121;-130.0
122;17.0
123;27.0
124;12.0
125;33.0
126;11.0
127;33.0
128;16.0
129;30.0
130;11.0
131;30.0
132;11.0
133;30.0
134;11.0
135;21.0
136;15.0
137;30.0
138;13.0
139;45.0
140;30.0
141;12.0
142;24.0
143;16.0
144;36.0
145;-63.0
146;33.0
147;12.0
148;36.0
149;0.0
150;7.0
151;35.0
152;27.0
153;13.0
154;39.0
155;11.0
156;30.0
157;12.0
158;39.0
159;13.0
160;39.0
161;14.0
162;30.0
163;30.0
164;12.0
165;36.0
166;30.0
167;24.0
168;15.0
169;30.0
170;12.0
171;33.0
172;15.0
173;30.0
174;17.0
175;39.0
176;16.0
177;39.0
178;11.0
179;30.0
180;12.0
181;30.0
182;17.0
183;33.0
184;16.0
185;21.0
186;30.0
187;27.0
188;12.0
189;24.0
190;13.0
191;21.0
192;35.0
193;30.0
194;13.0
195;24.0
196;16.0
197;24.0
198;15.0
199;30.0
200;12.0
201;30.0
202;14.0
203;27.0
204;12.0
205;27.0
206;11.0
207;24.0
208;16.0
209;21.0
210;15.0
211;21.0
212;40.0
213;24.0
214;13.0
215;24.0
216;11.0
217;36.0
218;35.0
219;24.0
220;17.0
221;33.0
222;17.0
223;24.0
224;12.0
225;36.0
226;30.0
227;21.0
228;40.0
229;33.0
230;11.0
231;30.0
232;11.0
233;30.0
234;17.0
235;39.0
236;11.0
237;39.0
238;13.0
239;39.0
240;15.0
241;33.0
242;12.0
243;39.0
244;16.0
245;21.0
246;40.0
247;36.0
248;30.0
249;36.0
250;30.0
251;21.0
252;30.0
253;36.0
254;35.0
255;33.0
256;17.0
257;24.0
258;13.0
259;36.0
260;30.0
261;24.0
262;16.0
263;30.0
264;14.0
265;33.0
266;16.0
267;24.0
268;16.0
269;36.0
270;45.0
271;21.0
272;25.0
273;36.0
274;25.0
275;36.0
276;20.0
277;33.0
278;15.0
279;33.0
280;14.0
281;21.0
282;15.0
283;36.0
284;30.0
285;24.0
286;15.0
287;27.0
288;14.0
289;27.0
290;16.0
291;24.0
292;14.0
293;21.0
294;30.0
295;39.0
296;16.0
297;36.0
298;30.0
299;21.0
300;30.0
301;21.0
302;30.0
303;39.0
304;15.0
305;21.0
306;30.0
307;36.0
308;30.0
309;24.0
310;12.0
311;27.0
312;14.0
313;36.0
314;15.0
315;33.0
316;11.0
317;27.0
318;14.0
319;21.0
320;45.0
321;14.0
322;40.0
323;30.0
324;14.0
325;27.0
326;17.0
327;33.0
328;14.0
329;24.0
330;12.0
331;24.0
332;17.0
333;36.0
334;15.0
335;30.0
336;16.0
337;39.0
338;11.0
339;33.0
340;13.0
341;27.0
342;15.0
343;24.0
344;17.0
345;27.0
346;17.0
347;30.0
348;14.0
349;30.0
350;16.0
351;36.0
352;15.0
353;27.0
354;12.0
355;30.0
356;15.0
357;36.0
358;45.0
359;39.0
360;13.0
361;30.0
362;13.0
363;33.0
364;14.0
365;30.0
366;17.0
367;30.0
368;14.0
369;30.0
370;15.0
371;39.0
372;16.0
373;21.0
374;15.0
375;30.0
376;13.0
377;30.0
378;16.0
379;24.0
380;15.0
381;39.0
382;17.0
383;39.0
384;14.0
385;30.0
386;14.0
387;24.0
388;15.0
389;33.0
390;12.0
391;39.0
392;16.0
393;33.0
394;11.0
395;39.0
396;17.0
397;33.0
398;15.0
399;39.0
400;13.0
401;39.0
402;14.0
403;33.0
404;13.0
405;27.0
406;15.0
407;33.0
408;16.0
409;21.0
410;25.0
411;30.0
412;16.0
413;27.0
414;11.0
415;33.0
416;17.0
417;30.0
418;15.0
419;24.0
420;16.0
421;21.0
422;35.0
423;30.0
424;13.0
425;27.0
426;17.0
427;39.0
428;15.0
429;24.0
430;12.0
431;21.0
432;25.0
433;36.0
434;45.0
435;27.0
436;12.0
437;30.0
438;17.0
439;39.0
440;14.0
441;39.0
442;17.0
443;27.0
444;17.0
445;33.0
446;13.0
447;39.0
448;12.0
449;21.0
450;30.0
451;39.0
452;16.0
453;24.0
454;17.0
455;24.0
456;11.0
457;24.0
458;12.0
459;33.0
460;14.0
461;24.0
462;11.0
463;24.0
464;17.0
465;24.0
466;15.0
467;24.0
468;14.0
469;33.0
470;11.0
471;21.0
472;30.0
473;33.0
474;17.0
475;39.0
476;14.0
477;27.0
478;12.0
479;39.0
480;11.0
481;30.0
482;11.0
483;27.0
484;15.0
485;30.0
486;14.0
487;39.0
488;17.0
489;30.0
490;14.0
491;36.0
492;30.0
493;39.0
494;16.0
495;27.0
496;11.0
497;27.0
498;17.0
499;33.0
500;13.0
501;30.0
502;17.0
503;33.0
504;14.0
505;24.0
506;14.0
507;24.0
508;13.0
509;27.0
510;14.0
511;36.0
512;25.0
513;33.0
514;11.0
515;21.0
516;40.0
517;33.0
518;15.0
519;24.0
520;13.0
521;27.0
522;11.0
523;27.0
524;17.0
525;33.0
526;15.0
527;30.0
528;13.0
529;36.0
530;35.0
531;36.0
532;45.0
533;36.0
534;30.0
535;27.0
536;14.0
537;21.0
538;45.0
539;36.0
540;20.0
541;33.0
542;17.0
543;39.0
544;12.0
545;21.0
546;35.0
547;21.0
548;45.0
549;39.0
550;14.0
551;36.0
552;40.0
553;27.0
554;17.0
555;33.0
556;12.0
