timeStep;reward
1;21.0
2;21.0
3;20.0
4;21.0
5;11.0
6;-60.0
7;17.0
8;-15.0
9;11.0
10;36.0
11;16.0
12;-18.0
13;11.0
14;-66.0
15;16.0
16;30.0
17;35.0
18;16.0
19;-69.0
20;21.0
21;13.0
22;-18.0
23;17.0
24;-75.0
25;36.0
26;14.0
27;27.0
28;13.0
29;21.0
30;15.0
31;30.0
32;40.0
33;33.0
34;-57.0
35;-16.0
36;16.0
37;20.0
38;39.0
39;-72.0
40;14.0
41;-19.0
42;25.0
43;-9.0
44;14.0
45;35.0
46;39.0
47;-18.0
48;17.0
49;-115.0
50;14.0
51;-18.0
52;16.0
53;-135.0
54;-66.0
55;-15.0
56;15.0
57;-72.0
58;-20.0
59;24.0
60;21.0
61;30.0
62;21.0
63;17.0
64;36.0
65;15.0
66;0.0
67;30.0
68;16.0
69;25.0
70;11.0
71;30.0
72;36.0
73;11.0
74;-115.0
75;-66.0
76;-21.0
77;14.0
78;-18.0
79;14.0
80;30.0
81;-19.0
82;14.0
83;-16.0
84;13.0
85;-72.0
86;33.0
87;15.0
88;39.0
89;0.0
90;21.0
91;15.0
92;39.0
93;-57.0
94;30.0
95;17.0
96;30.0
97;12.0
98;-17.0
99;25.0
100;16.0
101;39.0
102;25.0
103;11.0
104;30.0
105;30.0
106;14.0
107;-15.0
108;16.0
109;27.0
110;11.0
111;36.0
112;13.0
113;-130.0
114;-72.0
115;16.0
116;39.0
117;45.0
118;24.0
119;11.0
120;21.0
121;-66.0
122;21.0
123;12.0
124;39.0
125;25.0
126;17.0
127;30.0
128;11.0
129;21.0
130;15.0
131;-66.0
132;30.0
133;13.0
134;45.0
135;36.0
136;15.0
137;27.0
138;14.0
139;-21.0
140;16.0
141;39.0
142;45.0
143;30.0
144;16.0
145;33.0
146;-20.0
147;15.0
148;-120.0
149;-60.0
150;-18.0
151;16.0
152;30.0
153;12.0
154;-60.0
155;-15.0
156;12.0
157;-130.0
158;-19.0
159;14.0
160;-57.0
161;-19.0
162;16.0
163;24.0
164;16.0
165;30.0
166;13.0
167;27.0
168;17.0
169;27.0
170;14.0
171;21.0
172;20.0
173;36.0
174;12.0
175;30.0
176;14.0
177;-135.0
178;-15.0
179;16.0
180;30.0
181;14.0
182;28.0
183;-36.0
184;7.0
185;35.0
186;39.0
187;20.0
188;27.0
189;15.0
190;30.0
191;12.0
192;36.0
193;12.0
194;21.0
195;15.0
196;24.0
197;17.0
198;30.0
199;14.0
200;30.0
201;35.0
202;45.0
203;21.0
204;16.0
205;24.0
206;11.0
207;24.0
208;15.0
209;36.0
210;16.0
211;36.0
212;13.0
213;30.0
214;11.0
215;27.0
216;14.0
217;36.0
218;14.0
219;27.0
220;14.0
221;24.0
222;13.0
223;36.0
224;16.0
225;27.0
226;12.0
227;30.0
228;14.0
229;36.0
230;14.0
231;30.0
232;17.0
233;33.0
234;30.0
235;30.0
236;15.0
237;36.0
238;13.0
239;39.0
240;30.0
241;-27.0
242;-117.0
243;21.0
244;30.0
245;21.0
246;11.0
247;36.0
248;16.0
249;27.0
250;16.0
251;30.0
252;17.0
253;21.0
254;15.0
255;24.0
256;14.0
257;21.0
258;16.0
259;21.0
260;12.0
261;39.0
262;30.0
263;36.0
264;13.0
265;30.0
266;12.0
267;24.0
268;12.0
269;36.0
270;15.0
271;36.0
272;11.0
273;30.0
274;13.0
275;30.0
276;11.0
277;30.0
278;17.0
279;39.0
280;30.0
281;-27.0
282;35.0
283;36.0
284;13.0
285;30.0
286;11.0
287;36.0
288;16.0
289;27.0
290;15.0
291;30.0
292;15.0
293;24.0
294;11.0
295;24.0
296;14.0
297;24.0
298;14.0
299;30.0
300;16.0
301;30.0
302;15.0
303;39.0
304;30.0
305;36.0
306;11.0
307;24.0
308;17.0
309;30.0
310;13.0
311;21.0
312;13.0
313;33.0
314;-16.0
315;14.0
316;30.0
317;11.0
318;39.0
319;35.0
320;30.0
321;15.0
322;27.0
323;16.0
324;36.0
325;12.0
326;21.0
327;15.0
328;36.0
329;12.0
330;39.0
331;35.0
332;30.0
333;12.0
334;36.0
335;14.0
336;33.0
337;-19.0
338;17.0
339;30.0
340;15.0
341;21.0
342;11.0
343;39.0
344;25.0
345;12.0
346;33.0
347;-15.0
348;13.0
349;21.0
350;13.0
351;30.0
352;17.0
353;33.0
354;-16.0
355;15.0
356;30.0
357;11.0
358;39.0
359;35.0
360;39.0
361;-27.0
362;35.0
363;39.0
364;20.0
365;30.0
366;17.0
367;33.0
368;-20.0
369;14.0
370;27.0
371;14.0
372;30.0
373;14.0
374;21.0
375;15.0
376;36.0
377;17.0
378;33.0
379;-18.0
380;14.0
381;45.0
382;30.0
383;11.0
384;39.0
385;15.0
386;39.0
387;30.0
388;24.0
389;17.0
390;39.0
391;25.0
392;14.0
393;24.0
394;16.0
395;36.0
396;13.0
397;21.0
398;14.0
399;39.0
400;30.0
401;-44.0
402;-45.0
403;0.0
404;15.0
405;33.0
406;30.0
407;27.0
408;15.0
409;30.0
410;12.0
411;30.0
412;15.0
413;27.0
414;11.0
415;33.0
416;25.0
417;14.0
418;30.0
419;11.0
420;39.0
421;20.0
422;21.0
423;14.0
424;21.0
425;17.0
426;24.0
427;17.0
428;36.0
429;11.0
430;30.0
431;14.0
432;39.0
433;20.0
434;24.0
435;12.0
436;30.0
437;13.0
438;27.0
439;13.0
440;30.0
441;17.0
442;39.0
443;40.0
444;30.0
445;16.0
446;33.0
447;25.0
448;12.0
449;24.0
450;16.0
451;24.0
452;14.0
453;33.0
454;40.0
455;30.0
456;12.0
457;27.0
458;14.0
459;21.0
460;12.0
461;33.0
462;45.0
463;30.0
464;11.0
465;27.0
466;15.0
467;30.0
468;14.0
469;33.0
470;30.0
471;27.0
472;17.0
473;24.0
474;11.0
475;36.0
476;11.0
477;33.0
478;30.0
479;33.0
480;20.0
481;30.0
482;12.0
483;27.0
484;17.0
485;30.0
486;11.0
487;39.0
488;15.0
489;39.0
490;40.0
491;36.0
492;13.0
493;21.0
494;12.0
495;39.0
496;15.0
497;24.0
498;13.0
499;21.0
500;13.0
501;36.0
502;12.0
503;30.0
504;17.0
505;33.0
506;45.0
507;33.0
508;15.0
509;24.0
510;16.0
511;39.0
512;30.0
513;27.0
514;16.0
515;30.0
516;11.0
517;21.0
518;16.0
519;27.0
520;14.0
521;-17.0
522;17.0
523;30.0
524;13.0
525;36.0
526;17.0
527;33.0
528;35.0
529;24.0
530;12.0
531;24.0
532;17.0
533;30.0
534;16.0
535;30.0
536;15.0
537;30.0
538;11.0
539;39.0
540;25.0
541;17.0
542;36.0
543;11.0
544;27.0
545;12.0
546;36.0
547;13.0
548;36.0
549;11.0
550;27.0
551;14.0
552;21.0
553;14.0
554;30.0
555;11.0
556;36.0
557;17.0
558;36.0
559;15.0
560;36.0
561;14.0
562;27.0
563;14.0
564;39.0
565;15.0
566;30.0
567;15.0
568;33.0
569;30.0
570;30.0
571;11.0
572;39.0
573;45.0
574;30.0
575;15.0
576;30.0
577;17.0
578;21.0
579;14.0
580;30.0
581;14.0
582;24.0
583;16.0
584;36.0
585;14.0
586;30.0
587;17.0
588;27.0
589;17.0
590;30.0
591;11.0
592;33.0
593;15.0
594;21.0
595;12.0
596;21.0
597;17.0
598;24.0
599;11.0
600;33.0
601;14.0
602;30.0
603;16.0
604;30.0
605;15.0
606;21.0
607;17.0
608;30.0
609;15.0
610;30.0
611;16.0
612;24.0
613;17.0
614;27.0
615;17.0
616;27.0
617;16.0
618;33.0
619;25.0
620;13.0
621;24.0
622;14.0
623;33.0
624;25.0
625;14.0
626;27.0
627;14.0
628;27.0
629;11.0
630;24.0
631;15.0
632;39.0
633;35.0
634;27.0
635;11.0
636;21.0
637;14.0
638;27.0
639;14.0
640;36.0
641;11.0
642;30.0
643;11.0
644;21.0
645;17.0
646;21.0
647;11.0
648;24.0
649;16.0
650;21.0
651;14.0
652;36.0
653;17.0
654;21.0
655;15.0
656;21.0
657;17.0
658;36.0
659;16.0
660;30.0
661;15.0
662;39.0
663;40.0
664;39.0
665;30.0
666;24.0
667;13.0
668;21.0
669;12.0
670;36.0
671;11.0
672;27.0
673;17.0
674;21.0
675;14.0
676;33.0
677;30.0
678;27.0
679;14.0
680;30.0
681;15.0
682;36.0
683;11.0
684;33.0
685;25.0
686;11.0
687;27.0
688;14.0
689;36.0
690;11.0
691;24.0
692;12.0
693;36.0
694;11.0
695;36.0
696;14.0
697;33.0
698;20.0
699;36.0
700;12.0
701;27.0
702;15.0
703;21.0
704;15.0
705;33.0
706;30.0
707;33.0
708;30.0
709;36.0
710;12.0
711;33.0
712;30.0
713;30.0
714;15.0
715;36.0
716;11.0
717;36.0
718;14.0
719;36.0
720;17.0
721;-19.0
722;16.0
723;36.0
724;17.0
725;30.0
726;12.0
727;21.0
728;16.0
729;24.0
730;11.0
731;30.0
732;14.0
733;21.0
734;13.0
735;33.0
736;30.0
737;39.0
738;30.0
739;27.0
740;12.0
741;27.0
742;13.0
743;27.0
744;14.0
745;33.0
746;40.0
747;33.0
748;15.0
749;39.0
750;30.0
751;39.0
752;45.0
753;21.0
754;17.0
755;27.0
756;14.0
757;27.0
758;16.0
759;33.0
760;40.0
761;30.0
762;16.0
763;30.0
764;14.0
765;24.0
766;12.0
767;39.0
768;15.0
769;33.0
770;45.0
771;24.0
772;14.0
773;33.0
774;40.0
775;39.0
776;30.0
777;39.0
778;25.0
779;16.0
780;39.0
781;40.0
782;30.0
783;14.0
784;33.0
785;20.0
786;39.0
787;30.0
788;21.0
789;16.0
790;33.0
791;30.0
792;27.0
793;16.0
794;39.0
795;15.0
796;36.0
797;14.0
798;33.0
799;30.0
800;27.0
801;16.0
802;24.0
803;14.0
804;36.0
805;14.0
806;30.0
807;17.0
808;27.0
809;16.0
810;30.0
811;14.0
812;24.0
813;11.0
814;30.0
815;15.0
816;24.0
817;14.0
818;24.0
819;17.0
820;33.0
821;25.0
822;11.0
823;24.0
824;13.0
825;30.0
826;14.0
827;36.0
828;17.0
829;27.0
830;15.0
831;30.0
832;11.0
833;24.0
834;17.0
835;21.0
836;12.0
837;39.0
838;15.0
839;36.0
840;16.0
841;-19.0
842;16.0
843;33.0
844;25.0
845;15.0
846;27.0
847;13.0
848;39.0
849;45.0
850;33.0
851;45.0
852;39.0
853;25.0
854;11.0
855;33.0
856;20.0
857;30.0
858;11.0
859;36.0
860;15.0
861;36.0
862;14.0
863;33.0
864;15.0
865;27.0
866;15.0
867;21.0
868;17.0
869;30.0
870;17.0
871;21.0
872;16.0
873;33.0
874;15.0
875;27.0
876;13.0
877;24.0
878;13.0
879;33.0
880;25.0
881;21.0
882;11.0
883;27.0
884;14.0
885;24.0
886;14.0
887;24.0
888;14.0
889;24.0
890;11.0
891;24.0
892;14.0
893;27.0
894;14.0
895;30.0
896;13.0
897;39.0
898;40.0
899;24.0
900;12.0
901;30.0
902;17.0
903;33.0
904;25.0
905;11.0
906;24.0
907;14.0
908;27.0
909;14.0
910;30.0
911;15.0
912;36.0
913;16.0
914;30.0
915;12.0
916;21.0
917;14.0
918;24.0
919;11.0
920;36.0
921;12.0
922;27.0
923;13.0
924;33.0
925;25.0
926;17.0
927;27.0
928;11.0
929;30.0
930;14.0
931;39.0
932;20.0
933;27.0
934;12.0
935;21.0
936;17.0
937;39.0
938;30.0
939;27.0
940;16.0
941;27.0
942;16.0
943;30.0
944;14.0
945;33.0
946;40.0
947;21.0
948;14.0
949;27.0
950;11.0
951;39.0
952;45.0
953;33.0
954;15.0
955;27.0
956;16.0
957;30.0
958;16.0
959;21.0
960;14.0
961;-15.0
962;13.0
963;33.0
964;20.0
965;36.0
966;11.0
967;36.0
968;13.0
969;33.0
970;15.0
971;39.0
972;30.0
973;30.0
974;15.0
975;24.0
976;16.0
977;24.0
978;17.0
979;30.0
980;14.0
981;39.0
982;15.0
983;21.0
984;17.0
985;30.0
986;17.0
987;21.0
988;13.0
989;21.0
990;15.0
991;33.0
992;30.0
993;36.0
994;16.0
995;24.0
996;14.0
997;21.0
998;11.0
999;30.0
1000;11.0
1001;-19.0
1002;17.0
1003;33.0
1004;40.0
1005;39.0
1006;45.0
1007;39.0
1008;35.0
1009;30.0
1010;15.0
1011;27.0
1012;15.0
1013;36.0
1014;13.0
1015;24.0
1016;16.0
1017;27.0
1018;13.0
1019;27.0
1020;13.0
1021;21.0
1022;15.0
1023;33.0
1024;45.0
1025;33.0
1026;30.0
1027;24.0
1028;12.0
1029;30.0
1030;16.0
1031;39.0
1032;25.0
1033;15.0
1034;21.0
1035;14.0
1036;30.0
1037;14.0
1038;33.0
1039;45.0
1040;27.0
1041;12.0
1042;27.0
1043;13.0
1044;33.0
1045;30.0
1046;30.0
1047;15.0
1048;21.0
1049;11.0
1050;33.0
1051;20.0
1052;24.0
1053;12.0
1054;39.0
1055;15.0
1056;36.0
1057;17.0
1058;21.0
1059;17.0
1060;39.0
1061;30.0
1062;33.0
1063;25.0
1064;16.0
1065;33.0
1066;20.0
1067;39.0
1068;30.0
1069;27.0
1070;14.0
1071;30.0
1072;11.0
1073;24.0
1074;15.0
1075;21.0
1076;14.0
1077;30.0
1078;11.0
1079;30.0
1080;15.0
1081;-21.0
1082;14.0
1083;24.0
1084;16.0
1085;21.0
1086;11.0
1087;21.0
1088;14.0
1089;39.0
1090;45.0
1091;24.0
1092;13.0
1093;30.0
1094;15.0
1095;39.0
1096;40.0
1097;39.0
1098;20.0
1099;33.0
1100;45.0
1101;36.0
1102;15.0
1103;30.0
1104;11.0
1105;39.0
1106;40.0
1107;24.0
1108;16.0
1109;27.0
1110;12.0
1111;30.0
1112;13.0
1113;27.0
1114;17.0
1115;39.0
1116;30.0
1117;21.0
1118;14.0
1119;21.0
1120;17.0
1121;-17.0
1122;11.0
1123;24.0
1124;12.0
1125;33.0
1126;45.0
1127;21.0
1128;11.0
1129;24.0
1130;11.0
1131;24.0
1132;14.0
1133;36.0
1134;13.0
1135;39.0
1136;15.0
1137;33.0
1138;25.0
1139;16.0
1140;39.0
1141;30.0
1142;24.0
1143;12.0
1144;27.0
1145;13.0
1146;21.0
1147;14.0
1148;24.0
1149;12.0
1150;33.0
1151;15.0
1152;27.0
1153;16.0
1154;24.0
1155;13.0
1156;30.0
1157;15.0
1158;36.0
1159;13.0
1160;24.0
