timeStep;reward
1;36.0
2;28.0
3;30.0
4;24.0
5;-16.0
6;39.0
7;16.0
8;-19.0
9;45.0
10;30.0
11;14.0
12;-21.0
13;17.0
14;-20.0
15;15.0
16;30.0
17;12.0
18;-15.0
19;17.0
20;-72.0
21;30.0
22;14.0
23;-63.0
24;17.0
25;-120.0
26;-60.0
27;16.0
28;-75.0
29;30.0
30;14.0
31;7.0
32;45.0
33;30.0
34;12.0
35;-69.0
36;17.0
37;33.0
38;20.0
39;0.0
40;14.0
41;30.0
42;33.0
43;13.0
44;-20.0
45;15.0
46;-20.0
47;14.0
48;-140.0
49;-60.0
50;-15.0
51;15.0
52;-63.0
53;-15.0
54;14.0
55;24.0
56;-18.0
57;27.0
58;45.0
59;27.0
60;16.0
61;-130.0
62;11.0
63;-17.0
64;12.0
65;-115.0
66;16.0
67;33.0
68;11.0
69;-66.0
70;-18.0
71;15.0
72;-140.0
73;14.0
74;21.0
75;12.0
76;30.0
77;16.0
78;24.0
79;-69.0
80;-20.0
81;-72.0
82;-18.0
83;14.0
84;36.0
85;13.0
86;21.0
87;30.0
88;36.0
89;13.0
90;-75.0
91;-21.0
92;17.0
93;27.0
94;15.0
95;35.0
96;30.0
97;30.0
98;17.0
99;33.0
100;13.0
101;-115.0
102;-66.0
103;27.0
104;13.0
105;30.0
106;17.0
107;27.0
108;12.0
109;30.0
110;15.0
111;21.0
112;13.0
113;36.0
114;14.0
115;24.0
116;35.0
117;30.0
118;33.0
119;17.0
120;24.0
121;-21.0
122;15.0
123;33.0
124;11.0
125;25.0
126;30.0
127;14.0
128;36.0
129;11.0
130;-130.0
131;-63.0
132;-17.0
133;17.0
134;30.0
135;12.0
136;21.0
137;15.0
138;33.0
139;16.0
140;21.0
141;17.0
142;27.0
143;13.0
144;27.0
145;14.0
146;27.0
147;12.0
148;39.0
149;13.0
150;39.0
151;14.0
152;33.0
153;14.0
154;24.0
155;20.0
156;33.0
157;15.0
158;33.0
159;16.0
160;36.0
161;-60.0
162;-20.0
163;12.0
164;36.0
165;11.0
166;39.0
167;16.0
168;24.0
169;30.0
170;27.0
171;15.0
172;24.0
173;45.0
174;30.0
175;17.0
176;30.0
177;15.0
178;27.0
179;13.0
180;27.0
181;11.0
182;36.0
183;12.0
184;27.0
185;14.0
186;36.0
187;13.0
188;24.0
189;45.0
190;24.0
191;20.0
192;33.0
193;15.0
194;27.0
195;13.0
196;33.0
197;11.0
198;24.0
199;40.0
200;-88.0
201;-91.0
202;-99.0
203;-45.0
204;28.0
205;20.0
206;27.0
207;14.0
208;33.0
209;13.0
210;36.0
211;17.0
212;21.0
213;12.0
214;24.0
215;35.0
216;-9.0
217;0.0
218;30.0
219;30.0
220;16.0
221;39.0
222;11.0
223;27.0
224;15.0
225;21.0
226;12.0
227;27.0
228;14.0
229;30.0
230;14.0
231;33.0
232;15.0
233;36.0
234;14.0
235;24.0
236;45.0
237;27.0
238;17.0
239;30.0
240;16.0
241;35.0
242;-18.0
243;14.0
244;15.0
245;24.0
246;25.0
247;39.0
248;15.0
249;30.0
250;12.0
251;30.0
252;11.0
253;27.0
254;17.0
255;33.0
256;16.0
257;36.0
258;16.0
259;30.0
260;16.0
261;39.0
262;15.0
263;21.0
264;11.0
265;30.0
266;17.0
267;21.0
268;13.0
269;30.0
270;14.0
271;36.0
272;16.0
273;24.0
274;45.0
275;39.0
276;17.0
277;24.0
278;30.0
279;30.0
280;17.0
281;20.0
282;33.0
283;12.0
284;30.0
285;12.0
286;21.0
287;14.0
288;27.0
289;12.0
290;27.0
291;13.0
292;21.0
293;17.0
294;36.0
295;13.0
296;30.0
297;15.0
298;39.0
299;17.0
300;30.0
301;13.0
302;33.0
303;12.0
304;24.0
305;45.0
306;36.0
307;13.0
308;21.0
309;11.0
310;24.0
311;30.0
312;33.0
313;14.0
314;39.0
315;13.0
316;36.0
317;14.0
318;24.0
319;30.0
320;27.0
321;0.0
322;15.0
323;36.0
324;15.0
325;21.0
326;14.0
327;30.0
328;14.0
329;27.0
330;14.0
331;30.0
332;14.0
333;33.0
334;14.0
335;30.0
336;14.0
337;33.0
338;14.0
339;21.0
340;13.0
341;24.0
342;45.0
343;36.0
344;14.0
345;36.0
346;11.0
347;36.0
348;16.0
349;39.0
350;13.0
351;30.0
352;11.0
353;36.0
354;14.0
355;30.0
356;14.0
357;24.0
358;15.0
359;30.0
360;17.0
361;20.0
362;30.0
363;11.0
364;24.0
365;35.0
366;-27.0
367;-7.0
368;15.0
369;30.0
370;12.0
371;30.0
372;14.0
373;36.0
374;11.0
375;39.0
376;12.0
377;21.0
378;12.0
379;39.0
380;12.0
381;30.0
382;15.0
383;30.0
384;14.0
385;21.0
386;11.0
387;27.0
388;15.0
389;36.0
390;16.0
391;30.0
392;11.0
393;36.0
394;15.0
395;36.0
396;12.0
397;27.0
398;12.0
399;39.0
400;14.0
401;25.0
402;30.0
403;16.0
404;33.0
405;15.0
406;24.0
407;45.0
408;27.0
409;15.0
410;21.0
411;12.0
412;27.0
413;16.0
414;36.0
415;12.0
416;39.0
417;13.0
418;24.0
419;30.0
420;30.0
421;14.0
422;36.0
423;14.0
424;30.0
425;11.0
426;30.0
427;16.0
428;30.0
429;14.0
430;39.0
431;13.0
432;30.0
433;12.0
434;24.0
435;45.0
436;30.0
437;15.0
438;27.0
439;17.0
440;36.0
441;35.0
442;30.0
443;39.0
444;12.0
445;21.0
446;13.0
447;27.0
448;12.0
449;21.0
450;17.0
451;24.0
452;15.0
453;33.0
454;16.0
455;24.0
456;35.0
457;-88.0
458;9.0
459;28.0
460;20.0
461;36.0
462;14.0
463;39.0
464;11.0
465;33.0
466;15.0
467;24.0
468;35.0
469;-27.0
470;20.0
471;36.0
472;13.0
473;30.0
474;14.0
475;24.0
476;25.0
477;36.0
478;14.0
479;36.0
480;15.0
481;20.0
482;39.0
483;17.0
484;36.0
485;16.0
486;24.0
487;15.0
488;21.0
489;15.0
490;30.0
491;17.0
492;30.0
493;14.0
494;24.0
495;30.0
496;30.0
497;14.0
498;33.0
499;12.0
500;27.0
501;14.0
502;39.0
503;11.0
504;27.0
505;13.0
506;21.0
507;16.0
508;30.0
509;14.0
510;24.0
511;20.0
512;21.0
513;15.0
514;36.0
515;16.0
516;24.0
517;35.0
518;-66.0
519;21.0
520;35.0
521;-18.0
522;35.0
523;20.0
524;21.0
525;13.0
526;36.0
527;15.0
528;33.0
529;13.0
530;24.0
531;20.0
532;39.0
533;13.0
534;21.0
535;15.0
536;39.0
537;12.0
538;27.0
539;14.0
