timeStep;reward
1;39.0
2;-18.0
3;20.0
4;-19.0
5;30.0
6;36.0
7;17.0
8;-21.0
9;36.0
10;13.0
11;-17.0
12;40.0
13;11.0
14;-17.0
15;13.0
16;-60.0
17;-19.0
18;13.0
19;-145.0
20;-75.0
21;30.0
22;45.0
23;15.0
24;40.0
25;39.0
26;0.0
27;35.0
28;30.0
29;16.0
30;14.0
31;-9.0
32;-88.0
33;-210.0
34;-91.0
35;-88.0
36;28.0
37;45.0
38;27.0
39;13.0
40;33.0
41;12.0
42;-19.0
43;17.0
44;0.0
45;35.0
46;36.0
47;11.0
48;-75.0
49;-17.0
50;11.0
51;-130.0
52;-21.0
53;13.0
54;30.0
55;11.0
56;20.0
57;17.0
58;-72.0
59;-21.0
60;16.0
61;-18.0
62;13.0
63;21.0
64;16.0
65;-69.0
66;17.0
67;40.0
68;39.0
69;-20.0
70;15.0
71;-18.0
72;12.0
73;39.0
74;-75.0
75;-19.0
76;14.0
77;-16.0
78;14.0
79;-72.0
80;36.0
81;15.0
82;-18.0
83;14.0
84;-135.0
85;-60.0
86;15.0
87;-20.0
88;14.0
89;21.0
90;12.0
91;-66.0
92;-18.0
93;16.0
94;-135.0
95;14.0
96;30.0
97;14.0
98;39.0
99;20.0
100;13.0
101;39.0
102;35.0
103;36.0
104;15.0
105;-57.0
106;-20.0
107;14.0
108;36.0
109;16.0
110;39.0
111;25.0
112;21.0
113;35.0
114;30.0
115;13.0
116;39.0
117;40.0
118;27.0
119;13.0
120;24.0
121;14.0
122;39.0
123;35.0
124;30.0
125;13.0
126;39.0
127;15.0
128;24.0
129;-21.0
130;16.0
131;39.0
132;15.0
133;30.0
134;13.0
135;30.0
136;13.0
137;36.0
138;11.0
139;39.0
140;40.0
141;39.0
142;25.0
143;30.0
144;17.0
145;-135.0
146;-21.0
147;12.0
148;-140.0
149;-69.0
150;-17.0
151;12.0
152;30.0
153;14.0
154;39.0
155;15.0
156;21.0
157;14.0
158;33.0
159;14.0
160;24.0
161;16.0
162;21.0
163;11.0
164;39.0
165;20.0
166;16.0
167;36.0
168;13.0
169;39.0
170;25.0
171;36.0
172;16.0
173;33.0
174;12.0
175;30.0
176;11.0
177;27.0
178;12.0
179;36.0
180;11.0
181;27.0
182;14.0
183;39.0
184;15.0
185;24.0
186;-66.0
187;21.0
188;14.0
189;33.0
190;12.0
191;33.0
192;14.0
193;24.0
194;30.0
195;21.0
196;12.0
197;33.0
198;17.0
199;21.0
200;17.0
201;-20.0
202;13.0
203;24.0
204;-57.0
205;36.0
206;16.0
207;39.0
208;35.0
209;24.0
210;40.0
211;36.0
212;12.0
213;30.0
214;11.0
215;30.0
216;12.0
217;33.0
218;12.0
219;27.0
220;11.0
221;33.0
222;11.0
223;24.0
224;40.0
225;30.0
226;14.0
227;21.0
228;15.0
229;40.0
230;21.0
231;16.0
232;30.0
233;14.0
234;33.0
235;15.0
236;-115.0
237;13.0
238;21.0
239;14.0
240;33.0
241;17.0
242;30.0
243;11.0
244;36.0
245;12.0
246;24.0
247;25.0
248;36.0
249;12.0
250;36.0
251;11.0
252;27.0
253;12.0
254;30.0
255;17.0
256;33.0
257;14.0
258;36.0
259;11.0
260;27.0
261;11.0
262;39.0
263;20.0
264;11.0
265;30.0
266;16.0
267;39.0
268;35.0
269;30.0
270;17.0
271;36.0
