timeStep;reward
1;24.0
2;20.0
3;36.0
4;15.0
5;9.0
6;28.0
7;30.0
8;24.0
9;12.0
10;-17.0
11;14.0
12;-15.0
13;21.0
14;17.0
15;24.0
16;14.0
17;-63.0
18;-19.0
19;27.0
20;9.0
21;21.0
22;45.0
23;24.0
24;17.0
25;-18.0
26;40.0
27;21.0
28;30.0
29;33.0
30;15.0
31;39.0
32;17.0
33;24.0
34;14.0
35;-135.0
36;-15.0
37;16.0
38;-15.0
39;11.0
40;-20.0
41;-63.0
42;13.0
43;-57.0
44;30.0
45;-72.0
46;33.0
47;14.0
48;35.0
49;33.0
50;16.0
51;-57.0
52;-19.0
53;12.0
54;21.0
55;15.0
56;39.0
57;14.0
58;24.0
59;15.0
60;-20.0
61;12.0
62;-57.0
63;-17.0
64;17.0
65;-18.0
66;11.0
67;-75.0
68;15.0
69;30.0
70;30.0
71;15.0
72;27.0
73;11.0
74;-130.0
75;11.0
76;30.0
77;-18.0
78;11.0
79;21.0
80;14.0
81;14.0
82;25.0
83;24.0
84;12.0
85;-135.0
86;-18.0
87;13.0
88;21.0
89;15.0
90;-60.0
91;-20.0
92;14.0
93;27.0
94;14.0
95;36.0
96;17.0
97;-19.0
98;12.0
99;36.0
100;12.0
101;36.0
102;11.0
103;39.0
104;13.0
105;-69.0
106;-20.0
107;13.0
108;30.0
109;-15.0
110;15.0
111;-115.0
112;-18.0
113;14.0
114;33.0
115;16.0
116;-130.0
117;-75.0
118;-17.0
119;14.0
120;30.0
121;-21.0
122;20.0
123;30.0
124;-16.0
125;16.0
126;27.0
127;15.0
128;-7.0
129;-18.0
130;35.0
131;16.0
132;39.0
133;15.0
134;45.0
135;24.0
136;15.0
137;20.0
138;27.0
139;15.0
140;30.0
141;30.0
142;7.0
143;30.0
144;39.0
145;16.0
146;21.0
147;13.0
148;-120.0
149;-66.0
150;-16.0
151;14.0
152;30.0
153;-63.0
154;13.0
155;30.0
156;-18.0
157;-7.0
158;36.0
159;11.0
160;33.0
161;15.0
162;36.0
163;14.0
164;30.0
165;9.0
166;7.0
167;30.0
168;30.0
169;14.0
170;35.0
171;27.0
172;13.0
173;33.0
174;14.0
175;39.0
176;15.0
177;15.0
178;24.0
179;14.0
180;33.0
181;12.0
182;21.0
183;17.0
184;-20.0
185;11.0
186;24.0
187;14.0
188;36.0
189;17.0
190;-66.0
191;14.0
192;33.0
193;13.0
194;21.0
195;14.0
196;30.0
197;14.0
198;20.0
199;24.0
200;14.0
201;-145.0
202;-72.0
203;-19.0
204;16.0
205;30.0
206;35.0
207;25.0
208;30.0
209;28.0
210;40.0
211;27.0
212;15.0
213;20.0
214;21.0
215;14.0
216;21.0
217;14.0
218;39.0
219;17.0
220;21.0
221;30.0
222;24.0
223;15.0
224;20.0
225;27.0
226;12.0
227;27.0
228;12.0
229;21.0
230;17.0
231;-130.0
232;-20.0
233;14.0
234;36.0
235;12.0
236;36.0
237;15.0
238;15.0
239;33.0
240;14.0
241;7.0
242;15.0
243;39.0
244;15.0
245;40.0
246;24.0
247;15.0
248;30.0
249;36.0
250;15.0
251;20.0
252;27.0
253;13.0
254;30.0
255;14.0
256;40.0
257;30.0
258;35.0
259;45.0
260;33.0
261;14.0
262;30.0
263;21.0
264;30.0
265;24.0
266;12.0
267;21.0
268;13.0
269;33.0
270;12.0
271;30.0
272;14.0
273;35.0
274;39.0
275;12.0
276;30.0
277;0.0
278;-18.0
279;21.0
280;30.0
281;14.0
282;40.0
283;27.0
284;14.0
285;27.0
286;13.0
287;36.0
288;12.0
289;27.0
290;13.0
291;33.0
292;11.0
293;30.0
294;35.0
295;45.0
296;33.0
297;17.0
298;0.0
299;21.0
300;15.0
301;30.0
302;33.0
303;14.0
304;33.0
305;11.0
306;30.0
307;21.0
308;35.0
309;30.0
310;14.0
311;45.0
312;30.0
313;21.0
314;35.0
315;24.0
316;12.0
317;30.0
318;-7.0
319;33.0
320;16.0
321;21.0
322;13.0
323;39.0
324;11.0
325;27.0
326;14.0
327;24.0
328;15.0
329;15.0
330;24.0
331;12.0
332;39.0
333;12.0
334;36.0
335;17.0
336;14.0
337;40.0
338;36.0
339;14.0
340;21.0
341;11.0
342;24.0
343;17.0
344;39.0
345;15.0
346;25.0
347;27.0
348;15.0
349;25.0
350;39.0
351;15.0
352;15.0
353;21.0
354;14.0
355;33.0
356;12.0
357;21.0
358;16.0
359;24.0
360;15.0
361;33.0
362;14.0
363;21.0
364;14.0
365;27.0
366;12.0
367;30.0
368;35.0
369;30.0
370;27.0
371;13.0
372;39.0
373;14.0
374;39.0
375;17.0
376;30.0
377;0.0
378;30.0
379;21.0
380;15.0
381;27.0
382;14.0
383;27.0
384;17.0
385;24.0
386;17.0
387;30.0
388;35.0
389;30.0
390;27.0
391;11.0
392;39.0
393;16.0
394;33.0
395;13.0
396;39.0
397;15.0
398;20.0
399;24.0
400;16.0
401;24.0
402;13.0
403;30.0
404;14.0
405;35.0
406;39.0
407;15.0
408;30.0
409;21.0
410;16.0
411;30.0
412;7.0
413;30.0
414;36.0
415;12.0
416;30.0
417;35.0
418;25.0
419;27.0
420;12.0
421;36.0
422;17.0
423;36.0
424;14.0
425;24.0
426;16.0
427;30.0
428;35.0
429;40.0
430;27.0
431;15.0
432;30.0
433;21.0
434;11.0
435;39.0
436;11.0
437;33.0
438;11.0
439;21.0
440;13.0
441;33.0
442;12.0
443;33.0
444;15.0
445;15.0
446;27.0
447;16.0
448;39.0
449;13.0
450;24.0
451;16.0
452;30.0
453;0.0
454;21.0
455;12.0
456;21.0
457;17.0
458;30.0
459;-7.0
460;36.0
461;17.0
462;21.0
463;13.0
464;27.0
465;14.0
466;39.0
467;15.0
468;30.0
469;36.0
470;16.0
471;36.0
472;12.0
473;24.0
474;14.0
475;24.0
476;16.0
477;30.0
478;14.0
479;20.0
480;36.0
481;40.0
482;33.0
483;15.0
484;30.0
485;21.0
486;16.0
487;30.0
488;0.0
489;21.0
490;14.0
491;33.0
492;16.0
493;30.0
494;28.0
495;30.0
496;33.0
497;16.0
498;24.0
499;12.0
500;39.0
501;14.0
502;33.0
503;12.0
504;39.0
505;14.0
506;27.0
507;11.0
508;33.0
509;17.0
510;24.0
511;13.0
512;39.0
513;15.0
514;20.0
515;27.0
516;12.0
517;30.0
518;14.0
519;25.0
520;30.0
521;40.0
522;36.0
523;16.0
524;27.0
525;17.0
526;24.0
527;14.0
528;21.0
529;14.0
530;33.0
531;15.0
532;15.0
533;39.0
534;12.0
535;24.0
536;14.0
537;21.0
538;12.0
539;24.0
540;12.0
541;39.0
542;14.0
543;39.0
544;11.0
545;21.0
546;11.0
547;39.0
548;12.0
549;39.0
550;15.0
551;40.0
552;39.0
553;17.0
554;36.0
555;16.0
556;36.0
557;11.0
558;33.0
559;16.0
560;33.0
561;40.0
562;33.0
563;14.0
564;36.0
565;11.0
566;39.0
567;12.0
568;39.0
569;14.0
570;36.0
571;11.0
572;30.0
573;21.0
574;45.0
575;36.0
576;15.0
577;45.0
578;30.0
579;21.0
580;25.0
581;21.0
582;11.0
583;24.0
584;15.0
585;40.0
586;30.0
587;14.0
588;30.0
589;30.0
590;0.0
591;39.0
592;15.0
593;15.0
594;33.0
595;14.0
596;27.0
597;14.0
598;33.0
599;17.0
600;36.0
601;20.0
602;27.0
603;11.0
604;33.0
605;14.0
606;27.0
607;17.0
608;21.0
609;14.0
610;30.0
611;21.0
612;20.0
613;36.0
614;13.0
615;36.0
616;14.0
617;33.0
618;17.0
619;27.0
620;12.0
621;30.0
622;35.0
623;15.0
624;27.0
625;17.0
626;24.0
627;11.0
628;27.0
629;14.0
630;21.0
631;17.0
632;39.0
633;14.0
634;30.0
635;-7.0
636;33.0
637;13.0
638;21.0
639;17.0
640;39.0
641;25.0
642;27.0
643;14.0
644;21.0
645;13.0
646;39.0
647;12.0
648;33.0
649;12.0
650;30.0
651;21.0
652;15.0
653;21.0
654;11.0
655;27.0
656;12.0
657;39.0
658;17.0
659;21.0
660;15.0
661;35.0
662;24.0
663;16.0
664;24.0
665;17.0
666;21.0
667;16.0
668;39.0
669;12.0
670;30.0
671;14.0
672;20.0
673;39.0
674;16.0
675;33.0
676;15.0
677;35.0
678;27.0
679;15.0
680;45.0
681;14.0
682;15.0
683;27.0
684;11.0
685;27.0
686;16.0
687;33.0
688;16.0
689;24.0
690;13.0
691;30.0
692;7.0
693;20.0
694;21.0
695;13.0
696;30.0
697;7.0
698;40.0
699;24.0
700;12.0
701;36.0
702;15.0
703;30.0
704;27.0
705;14.0
706;30.0
707;28.0
708;40.0
709;21.0
710;13.0
711;39.0
712;14.0
713;30.0
714;35.0
715;25.0
716;24.0
717;17.0
718;30.0
719;-7.0
720;33.0
721;30.0
722;24.0
723;14.0
724;24.0
725;13.0
726;36.0
727;12.0
728;33.0
729;14.0
730;27.0
731;11.0
732;21.0
733;11.0
734;39.0
735;17.0
736;30.0
737;35.0
738;40.0
739;30.0
740;7.0
741;25.0
742;27.0
743;15.0
744;20.0
745;24.0
746;13.0
747;24.0
748;16.0
749;30.0
750;-7.0
751;39.0
752;15.0
753;45.0
754;21.0
755;15.0
756;25.0
757;30.0
758;-7.0
759;24.0
760;17.0
761;36.0
762;17.0
763;30.0
764;35.0
765;25.0
766;30.0
767;21.0
768;45.0
769;36.0
770;14.0
771;27.0
772;12.0
773;24.0
774;17.0
775;27.0
776;15.0
777;45.0
778;24.0
779;17.0
780;36.0
781;13.0
782;30.0
783;0.0
784;21.0
785;12.0
786;36.0
787;14.0
788;30.0
789;7.0
790;40.0
791;30.0
792;35.0
793;40.0
794;24.0
795;13.0
796;24.0
797;11.0
798;30.0
799;21.0
800;20.0
801;35.0
802;45.0
803;39.0
804;11.0
805;30.0
806;28.0
807;25.0
808;27.0
809;11.0
810;30.0
811;7.0
812;35.0
813;30.0
814;21.0
815;25.0
816;30.0
817;35.0
818;40.0
819;30.0
820;14.0
821;30.0
822;30.0
823;0.0
824;30.0
825;7.0
826;20.0
827;33.0
828;14.0
829;39.0
830;15.0
831;35.0
832;36.0
833;17.0
834;33.0
835;14.0
836;36.0
837;14.0
838;30.0
839;28.0
840;25.0
841;0.0
842;36.0
843;16.0
844;33.0
845;13.0
846;30.0
847;7.0
848;15.0
849;39.0
850;16.0
851;27.0
852;15.0
853;40.0
854;36.0
855;16.0
856;27.0
857;12.0
858;36.0
859;15.0
860;35.0
861;21.0
862;13.0
863;39.0
864;16.0
865;36.0
866;17.0
867;39.0
868;13.0
869;36.0
870;14.0
871;36.0
872;16.0
873;27.0
874;13.0
875;30.0
876;14.0
877;15.0
878;30.0
879;35.0
880;30.0
881;28.0
882;25.0
883;30.0
884;-7.0
885;30.0
886;28.0
887;45.0
888;39.0
889;11.0
890;39.0
891;12.0
892;27.0
893;15.0
894;40.0
895;24.0
896;14.0
897;36.0
898;17.0
899;30.0
900;28.0
901;25.0
902;21.0
903;16.0
904;36.0
905;14.0
906;30.0
907;7.0
908;40.0
909;39.0
910;17.0
911;30.0
912;0.0
913;30.0
914;7.0
915;45.0
916;21.0
917;13.0
918;33.0
919;17.0
920;33.0
921;40.0
922;21.0
923;17.0
924;39.0
925;14.0
926;24.0
927;17.0
928;24.0
929;17.0
930;39.0
931;13.0
932;30.0
933;-7.0
934;21.0
935;16.0
936;30.0
937;28.0
938;15.0
939;30.0
940;7.0
941;30.0
942;33.0
943;12.0
944;27.0
945;14.0
946;24.0
947;17.0
948;36.0
949;16.0
950;33.0
951;15.0
952;30.0
953;21.0
954;15.0
955;30.0
956;27.0
957;14.0
958;24.0
959;17.0
960;21.0
961;15.0
962;39.0
963;17.0
964;39.0
965;11.0
966;39.0
967;16.0
968;24.0
969;13.0
970;21.0
971;12.0
972;33.0
973;14.0
974;30.0
975;21.0
976;45.0
977;30.0
978;28.0
979;15.0
980;30.0
981;28.0
982;30.0
983;33.0
984;14.0
985;39.0
986;14.0
987;24.0
988;11.0
989;36.0
990;17.0
991;21.0
992;15.0
993;40.0
994;33.0
995;11.0
996;33.0
997;12.0
998;21.0
999;15.0
1000;35.0
1001;28.0
1002;30.0
1003;21.0
1004;14.0
1005;21.0
1006;14.0
1007;21.0
1008;12.0
1009;21.0
1010;16.0
1011;33.0
1012;11.0
1013;33.0
1014;16.0
1015;39.0
1016;15.0
1017;20.0
1018;27.0
1019;11.0
1020;21.0
1021;14.0
1022;30.0
1023;-7.0
1024;30.0
1025;-7.0
1026;27.0
1027;13.0
1028;36.0
1029;16.0
1030;21.0
1031;17.0
1032;24.0
1033;12.0
1034;36.0
1035;17.0
1036;24.0
1037;12.0
1038;33.0
1039;17.0
1040;24.0
1041;25.0
1042;24.0
1043;13.0
1044;30.0
1045;7.0
1046;20.0
1047;27.0
1048;12.0
1049;21.0
1050;16.0
1051;30.0
1052;28.0
1053;20.0
1054;36.0
1055;15.0
1056;25.0
1057;30.0
1058;28.0
1059;40.0
1060;21.0
1061;14.0
1062;30.0
1063;21.0
1064;40.0
1065;30.0
1066;-7.0
1067;27.0
1068;11.0
1069;33.0
1070;16.0
1071;27.0
1072;11.0
1073;24.0
1074;11.0
1075;21.0
1076;17.0
1077;24.0
1078;13.0
1079;27.0
1080;17.0
1081;39.0
1082;16.0
1083;33.0
1084;14.0
1085;30.0
1086;28.0
1087;15.0
1088;24.0
1089;14.0
1090;33.0
1091;14.0
1092;36.0
1093;14.0
1094;27.0
1095;12.0
1096;39.0
1097;15.0
1098;20.0
1099;27.0
1100;11.0
1101;21.0
1102;11.0
1103;36.0
1104;12.0
1105;33.0
1106;12.0
1107;27.0
1108;13.0
1109;39.0
1110;15.0
1111;25.0
1112;30.0
1113;21.0
1114;40.0
1115;21.0
1116;17.0
1117;36.0
1118;15.0
1119;15.0
1120;21.0
1121;45.0
1122;33.0
1123;14.0
1124;30.0
1125;7.0
1126;20.0
1127;36.0
1128;12.0
1129;39.0
1130;17.0
1131;33.0
1132;13.0
1133;30.0
1134;28.0
1135;30.0
1136;24.0
1137;16.0
1138;33.0
1139;12.0
1140;21.0
1141;16.0
1142;36.0
1143;15.0
1144;45.0
1145;39.0
1146;12.0
1147;33.0
1148;12.0
1149;27.0
1150;17.0
1151;39.0
1152;13.0
1153;21.0
1154;13.0
1155;30.0
1156;0.0
1157;24.0
1158;13.0
1159;21.0
1160;15.0
1161;30.0
1162;28.0
1163;45.0
1164;30.0
1165;0.0
1166;36.0
1167;12.0
1168;30.0
1169;14.0
1170;25.0
1171;21.0
1172;17.0
1173;21.0
1174;15.0
1175;20.0
1176;33.0
1177;12.0
1178;30.0
1179;21.0
1180;35.0
1181;36.0
1182;15.0
1183;15.0
1184;36.0
1185;13.0
1186;33.0
1187;13.0
1188;24.0
1189;12.0
1190;24.0
1191;13.0
1192;33.0
1193;13.0
1194;27.0
1195;11.0
1196;30.0
1197;35.0
1198;15.0
1199;33.0
1200;13.0
1201;30.0
1202;28.0
1203;45.0
1204;36.0
1205;16.0
1206;24.0
1207;15.0
1208;40.0
1209;30.0
1210;35.0
1211;20.0
1212;36.0
1213;14.0
1214;39.0
1215;12.0
1216;39.0
1217;17.0
1218;24.0
1219;15.0
1220;40.0
1221;33.0
1222;11.0
1223;30.0
1224;14.0
1225;45.0
1226;27.0
1227;14.0
1228;24.0
1229;16.0
1230;39.0
1231;15.0
1232;15.0
1233;36.0
1234;11.0
1235;30.0
1236;35.0
1237;35.0
1238;39.0
1239;15.0
1240;30.0
1241;35.0
1242;35.0
1243;33.0
1244;16.0
1245;24.0
1246;13.0
1247;30.0
1248;7.0
1249;30.0
1250;21.0
1251;12.0
1252;21.0
1253;14.0
1254;27.0
1255;16.0
1256;30.0
1257;28.0
1258;15.0
1259;39.0
1260;13.0
1261;30.0
1262;7.0
1263;30.0
1264;36.0
1265;14.0
1266;30.0
1267;21.0
1268;30.0
1269;24.0
1270;16.0
1271;30.0
1272;7.0
1273;45.0
1274;24.0
1275;14.0
1276;36.0
1277;16.0
1278;36.0
1279;15.0
1280;20.0
1281;-7.0
1282;33.0
1283;15.0
1284;45.0
1285;39.0
1286;13.0
1287;30.0
1288;14.0
1289;20.0
1290;39.0
1291;14.0
1292;30.0
1293;14.0
1294;20.0
1295;33.0
1296;12.0
1297;24.0
1298;15.0
1299;45.0
1300;36.0
1301;14.0
1302;30.0
1303;-7.0
1304;30.0
1305;14.0
1306;20.0
1307;30.0
1308;28.0
1309;35.0
1310;27.0
1311;16.0
1312;39.0
1313;16.0
1314;33.0
1315;12.0
1316;27.0
1317;16.0
1318;27.0
1319;15.0
1320;40.0
1321;35.0
1322;40.0
1323;21.0
1324;16.0
1325;30.0
1326;7.0
1327;40.0
1328;24.0
1329;14.0
1330;30.0
1331;0.0
1332;33.0
1333;14.0
1334;27.0
1335;14.0
1336;21.0
1337;17.0
1338;39.0
1339;14.0
1340;21.0
1341;13.0
1342;33.0
1343;13.0
1344;39.0
1345;14.0
1346;36.0
1347;13.0
1348;27.0
1349;14.0
1350;30.0
1351;-7.0
1352;24.0
1353;13.0
1354;24.0
1355;12.0
1356;36.0
1357;13.0
1358;36.0
1359;14.0
1360;33.0
1361;30.0
1362;30.0
1363;-7.0
1364;36.0
1365;12.0
1366;21.0
1367;16.0
1368;21.0
1369;17.0
1370;30.0
1371;0.0
1372;36.0
1373;12.0
1374;27.0
1375;11.0
1376;30.0
1377;14.0
1378;20.0
1379;33.0
1380;11.0
1381;21.0
1382;11.0
1383;21.0
1384;13.0
1385;27.0
1386;12.0
1387;27.0
1388;12.0
1389;21.0
1390;17.0
1391;33.0
1392;16.0
1393;24.0
1394;16.0
1395;30.0
1396;21.0
1397;15.0
1398;27.0
1399;17.0
1400;27.0
1401;45.0
1402;24.0
1403;16.0
1404;27.0
1405;14.0
1406;24.0
1407;11.0
1408;36.0
1409;15.0
1410;40.0
1411;24.0
1412;15.0
1413;45.0
1414;27.0
1415;17.0
1416;24.0
1417;16.0
1418;24.0
1419;16.0
1420;33.0
1421;13.0
1422;24.0
1423;15.0
1424;30.0
1425;24.0
1426;17.0
1427;27.0
1428;11.0
1429;21.0
1430;17.0
1431;27.0
1432;17.0
1433;36.0
1434;15.0
1435;30.0
1436;27.0
1437;12.0
1438;36.0
1439;11.0
1440;36.0
1441;40.0
1442;36.0
1443;13.0
1444;36.0
1445;15.0
1446;45.0
1447;30.0
1448;-7.0
1449;21.0
1450;15.0
1451;40.0
1452;39.0
1453;17.0
1454;24.0
1455;14.0
1456;30.0
1457;28.0
1458;25.0
1459;30.0
1460;0.0
1461;33.0
1462;17.0
1463;36.0
1464;15.0
1465;45.0
1466;27.0
1467;17.0
1468;27.0
1469;16.0
1470;39.0
1471;12.0
1472;33.0
1473;14.0
1474;39.0
1475;13.0
1476;21.0
1477;17.0
1478;21.0
1479;14.0
1480;24.0
1481;40.0
1482;30.0
1483;21.0
1484;20.0
1485;30.0
1486;0.0
1487;33.0
1488;17.0
1489;39.0
1490;11.0
1491;27.0
1492;11.0
1493;21.0
1494;15.0
1495;15.0
1496;33.0
1497;11.0
1498;33.0
1499;17.0
1500;33.0
1501;16.0
1502;39.0
1503;11.0
1504;39.0
1505;15.0
1506;30.0
1507;30.0
1508;35.0
1509;25.0
1510;33.0
1511;12.0
1512;36.0
1513;12.0
1514;30.0
1515;0.0
1516;24.0
1517;12.0
1518;36.0
1519;14.0
1520;39.0
1521;25.0
1522;39.0
1523;15.0
1524;15.0
1525;30.0
1526;7.0
1527;45.0
1528;21.0
1529;17.0
1530;36.0
1531;15.0
1532;25.0
1533;33.0
1534;14.0
1535;39.0
1536;16.0
1537;30.0
1538;28.0
1539;15.0
1540;21.0
1541;16.0
1542;39.0
1543;16.0
1544;36.0
1545;14.0
1546;36.0
1547;11.0
1548;36.0
1549;17.0
1550;27.0
1551;17.0
1552;30.0
1553;7.0
1554;25.0
1555;39.0
1556;15.0
1557;40.0
1558;27.0
1559;12.0
1560;24.0
1561;35.0
1562;27.0
1563;17.0
1564;36.0
1565;12.0
1566;21.0
1567;17.0
1568;27.0
1569;14.0
1570;24.0
1571;14.0
1572;33.0
1573;13.0
1574;36.0
1575;15.0
1576;35.0
1577;27.0
1578;12.0
1579;27.0
1580;17.0
1581;24.0
1582;13.0
1583;24.0
1584;12.0
1585;39.0
1586;17.0
1587;33.0
1588;15.0
1589;15.0
1590;24.0
1591;11.0
1592;36.0
1593;14.0
1594;21.0
1595;14.0
1596;30.0
1597;21.0
1598;25.0
1599;24.0
1600;14.0
1601;24.0
1602;11.0
1603;27.0
1604;11.0
1605;39.0
1606;14.0
1607;30.0
1608;21.0
1609;35.0
1610;36.0
1611;17.0
1612;33.0
1613;13.0
1614;21.0
1615;17.0
1616;27.0
1617;14.0
1618;36.0
1619;17.0
1620;39.0
1621;11.0
1622;36.0
1623;15.0
1624;35.0
1625;27.0
1626;17.0
1627;30.0
1628;7.0
1629;30.0
1630;24.0
1631;14.0
1632;24.0
1633;16.0
1634;36.0
1635;15.0
1636;30.0
1637;30.0
1638;-7.0
1639;36.0
1640;16.0
1641;24.0
1642;17.0
1643;24.0
