timeStep;reward
1;27.0
2;14.0
3;-18.0
4;17.0
5;-7.0
6;20.0
7;7.0
8;17.0
9;-69.0
10;-15.0
11;35.0
12;13.0
13;-20.0
14;27.0
15;14.0
16;-63.0
17;13.0
18;-69.0
19;15.0
20;-17.0
21;14.0
22;7.0
23;30.0
24;-18.0
25;14.0
26;-115.0
27;-63.0
28;-18.0
29;14.0
30;35.0
31;45.0
32;27.0
33;14.0
34;33.0
35;14.0
36;-27.0
37;0.0
38;33.0
39;12.0
40;15.0
41;36.0
42;16.0
43;35.0
44;30.0
45;-17.0
46;17.0
47;-135.0
48;11.0
49;-18.0
50;14.0
51;24.0
52;13.0
53;7.0
54;20.0
55;21.0
56;16.0
57;-19.0
58;30.0
59;14.0
60;36.0
61;14.0
62;30.0
63;-36.0
64;0.0
65;15.0
66;36.0
67;11.0
68;14.0
69;27.0
70;11.0
71;-75.0
72;33.0
73;16.0
74;-18.0
75;13.0
76;-145.0
77;-69.0
78;14.0
79;30.0
80;-36.0
81;-7.0
82;25.0
83;24.0
84;11.0
85;-145.0
86;12.0
87;-15.0
88;14.0
89;27.0
90;16.0
91;-19.0
92;14.0
93;24.0
94;16.0
95;-60.0
96;15.0
97;-145.0
98;-18.0
99;13.0
100;35.0
101;40.0
102;0.0
103;15.0
104;21.0
105;12.0
106;-18.0
107;15.0
108;-125.0
109;15.0
110;36.0
111;14.0
112;27.0
113;13.0
114;24.0
115;12.0
116;-75.0
117;-19.0
118;16.0
119;24.0
120;15.0
121;-18.0
122;11.0
123;14.0
124;21.0
125;13.0
126;24.0
127;12.0
128;-130.0
129;-63.0
130;-21.0
131;25.0
132;30.0
133;15.0
134;21.0
135;15.0
136;24.0
137;15.0
138;21.0
139;13.0
140;27.0
141;14.0
142;30.0
143;30.0
144;14.0
145;30.0
146;45.0
147;36.0
148;17.0
149;-7.0
150;35.0
151;21.0
152;15.0
153;21.0
154;15.0
155;33.0
156;11.0
157;27.0
158;17.0
159;15.0
160;39.0
161;11.0
162;39.0
163;16.0
164;-140.0
165;-72.0
166;-19.0
167;14.0
168;36.0
169;11.0
170;39.0
171;15.0
172;21.0
173;14.0
174;39.0
175;17.0
176;39.0
177;13.0
178;33.0
179;13.0
180;24.0
181;14.0
182;36.0
183;15.0
184;39.0
185;13.0
186;24.0
187;14.0
188;33.0
189;12.0
190;27.0
191;13.0
192;39.0
193;13.0
194;33.0
195;11.0
196;27.0
197;16.0
198;45.0
199;36.0
200;16.0
201;-21.0
202;13.0
203;39.0
204;12.0
205;36.0
206;12.0
207;21.0
208;17.0
209;24.0
210;12.0
211;33.0
212;17.0
213;33.0
214;16.0
215;30.0
216;30.0
217;14.0
218;27.0
219;11.0
220;36.0
221;14.0
222;24.0
223;12.0
224;21.0
225;15.0
226;21.0
227;11.0
228;24.0
229;16.0
230;39.0
231;14.0
232;30.0
233;30.0
234;14.0
235;21.0
236;15.0
237;36.0
238;12.0
239;33.0
240;11.0
241;-19.0
242;15.0
243;30.0
244;30.0
245;14.0
246;39.0
247;14.0
248;33.0
249;15.0
250;27.0
251;12.0
252;27.0
253;14.0
254;27.0
255;11.0
256;33.0
257;15.0
258;30.0
259;40.0
260;24.0
261;11.0
262;27.0
263;12.0
264;30.0
265;30.0
266;14.0
267;27.0
268;16.0
269;27.0
270;13.0
271;21.0
272;14.0
273;33.0
274;14.0
275;27.0
276;11.0
277;30.0
278;45.0
279;39.0
280;17.0
281;-18.0
282;15.0
283;30.0
284;25.0
285;30.0
286;20.0
287;39.0
288;12.0
289;21.0
290;14.0
291;36.0
292;12.0
293;27.0
294;12.0
295;30.0
296;25.0
297;39.0
298;14.0
299;30.0
300;20.0
301;24.0
302;15.0
303;39.0
304;15.0
305;39.0
306;15.0
307;27.0
308;14.0
309;36.0
310;14.0
311;30.0
312;45.0
313;39.0
314;16.0
315;39.0
316;11.0
317;27.0
318;14.0
319;30.0
320;45.0
321;39.0
322;13.0
323;27.0
324;16.0
325;33.0
326;12.0
327;36.0
328;12.0
329;36.0
330;15.0
331;36.0
332;11.0
333;33.0
334;14.0
335;30.0
336;30.0
337;13.0
338;33.0
339;16.0
340;30.0
341;20.0
342;21.0
343;11.0
344;21.0
345;11.0
346;24.0
347;13.0
348;39.0
349;12.0
350;33.0
351;17.0
352;39.0
353;11.0
354;36.0
355;16.0
356;36.0
357;12.0
358;24.0
359;14.0
360;30.0
361;12.0
362;24.0
363;16.0
364;36.0
365;17.0
366;33.0
367;15.0
368;39.0
369;14.0
370;21.0
371;14.0
372;39.0
373;15.0
374;21.0
375;17.0
376;27.0
377;14.0
378;39.0
379;13.0
380;27.0
381;17.0
382;21.0
383;12.0
384;39.0
385;14.0
386;33.0
387;14.0
388;30.0
389;30.0
390;14.0
391;24.0
392;14.0
393;21.0
394;13.0
395;33.0
396;16.0
397;27.0
398;12.0
399;30.0
400;30.0
401;39.0
402;13.0
403;21.0
404;13.0
405;33.0
406;11.0
407;39.0
408;14.0
409;33.0
410;11.0
411;21.0
412;12.0
413;21.0
414;12.0
415;30.0
416;35.0
417;27.0
418;14.0
419;39.0
420;14.0
421;30.0
422;35.0
423;27.0
424;15.0
425;21.0
426;11.0
427;30.0
428;25.0
429;39.0
430;11.0
431;30.0
432;20.0
433;39.0
434;13.0
435;36.0
436;17.0
437;30.0
438;45.0
439;27.0
440;13.0
441;-16.0
442;25.0
443;30.0
444;40.0
445;27.0
446;12.0
447;30.0
448;15.0
449;24.0
450;14.0
451;33.0
452;15.0
453;21.0
454;16.0
455;27.0
456;13.0
457;21.0
458;15.0
459;30.0
460;35.0
